# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;2
5;3
6;4
7;3
8;5
9;6
10;4
11;1
12;2
13;5
14;3
15;6
16;1
17;4
18;5
19;6
20;1
21;2
22;3
23;2
24;4
25;3
26;5
27;4
28;6
29;5
30;1
31;6
32;1
33;2
34;2
35;3
36;4
37;5
38;6
39;3
40;4
41;5
42;6
43;1
44;2
45;1
46;3
47;4
48;5
49;2
50;6
51;3
52;1
53;2
54;3
55;4
56;4
57;5
58;5
59;6
60;1
61;2
62;6
63;1
64;2
65;3
66;3
67;4
68;5
69;4
70;6
71;5
72;6
73;1
74;1
75;2
76;3
77;4
78;2
79;5
80;6
81;3
82;4
83;5
84;6
85;1
86;2
87;3
88;1
89;2
90;4
91;5
92;6
93;1
94;3
95;4
96;2
97;3
98;4
99;5
100;6
101;5
102;6
103;1
104;1
105;2
106;3
107;4
108;5
109;6
110;2
111;1
112;2
113;3
114;4
115;5
116;3
117;4
118;5
119;6
120;1
121;2
122;6
123;3
124;4
125;5
126;6
127;1
128;1
129;2
130;3
131;4
132;2
133;5
134;6
135;1
136;2
137;3
138;3
139;4
140;5
141;4
142;6
143;5
144;6
145;1
146;1
147;2
148;3
149;4
150;2
151;5
152;6
153;1
154;3
155;4
156;5
157;2
158;3
159;4
160;6
161;5
162;6
163;1
164;2
165;3
166;4
167;1
168;2
169;3
170;5
171;6
172;1
173;4
174;2
175;3
176;5
177;6
178;4
179;1
180;2
181;3
182;5
183;4
184;6
185;1
186;2
187;5
188;6
189;1
190;2
191;3
192;3
193;4
194;5
195;6
196;4
197;1
198;2
199;5
200;3
201;4
202;6
203;1
204;5
205;2
206;6
207;3
208;1
209;2
210;4
211;3
212;4
213;5
214;6
215;5
216;6
217;1
218;1
219;2
220;3
221;2
222;4
223;5
224;6
225;3
226;1
227;4
228;5
229;2
230;6
231;1
232;2
233;3
234;3
235;4
236;4
237;5
238;5
239;6
240;6
241;1
242;2
243;1
244;2
245;3
246;3
247;4
248;5
249;4
250;5
251;6
252;6
253;1
254;1
255;2
256;3
257;4
258;5
259;2
260;6
261;3
262;4
263;1
264;5
265;6
266;1
267;2
268;3
269;4
270;2
271;5
272;6
273;3
274;4
275;1
276;2
277;5
278;6
279;3
280;1
281;4
282;5
283;6
284;2
285;3
286;4
287;5
288;6
289;1
290;1
291;2
292;2
293;3
294;3
295;4
296;4
297;5
298;6
299;1
300;2
301;5
302;3
303;6
304;1
305;2
306;3
307;4
308;4
309;5
310;6
311;1
312;5
313;6
314;2
315;1
316;3
317;2
318;3
319;4
320;4
321;5
322;5
323;6
324;6
325;1
326;2
327;1
328;2
329;3
330;4
331;5
332;6
333;3
334;4
335;1
336;5
337;6
338;1
339;2
340;2
341;3
342;3
343;4
344;4
345;5
346;6
347;1
348;5
349;6
350;1
351;2
352;2
353;3
354;3
355;4
356;5
357;4
358;5
359;6
360;6
361;1
362;2
363;3
364;4
365;1
366;2
367;5
368;3
369;6
370;1
371;2
372;4
373;3
374;5
375;6
376;4
377;1
378;5
379;6
380;1
381;2
382;2
383;3
384;3
385;4
386;4
387;5
388;6
389;5
390;1
391;6
392;1
393;2
394;2
395;3
396;4
397;3
398;5
399;4
400;6
401;5
402;6
403;1
404;1
405;2
406;3
407;2
408;3
409;4
410;5
411;6
412;1
413;2
414;4
415;5
416;6
417;3
418;1
419;4
420;5
421;2
422;3
423;4
424;6
425;1
426;2
427;5
428;6
429;3
430;4
431;5
432;6
