# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;3
3;1
4;3
5;4
6;2
7;4
8;2
9;3
10;4
11;1
12;1
13;2
14;1
15;2
16;3
17;4
18;1
19;2
20;2
21;3
22;2
23;4
24;1
25;1
26;3
27;4
28;1
29;2
30;2
31;1
32;3
33;4
34;4
35;3
36;2
37;3
38;4
39;1
40;1
41;1
42;3
43;4
44;3
45;4
46;2
47;2
48;3
49;1
50;2
51;3
52;3
53;4
54;4
55;1
56;1
57;2
58;2
59;1
60;4
61;4
62;3
63;2
64;3
65;4
66;4
67;1
68;3
69;2
70;2
71;4
72;4
73;1
74;3
75;4
76;1
77;4
78;3
79;4
80;1
81;3
82;2
83;3
84;2
85;3
86;3
87;2
88;4
89;1
90;4
91;4
92;1
93;2
94;2
95;4
96;2
97;1
98;1
99;4
100;1
101;2
102;2
103;3
104;3
105;2
106;1
107;1
108;2
109;2
110;3
111;4
112;1
113;2
114;2
115;3
116;4
117;1
118;3
119;3
120;2
121;4
122;3
123;4
124;1
125;2
126;3
127;2
128;3
129;4
130;4
131;1
132;3
133;1
134;3
135;3
136;1
137;4
138;4
139;1
140;4
141;1
142;3
143;2
144;2
