# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;4
5;2
6;3
7;4
8;1
9;2
10;1
11;3
12;4
13;1
14;2
15;3
16;4
17;1
18;2
19;3
20;4
21;2
22;3
23;4
24;1
25;1
26;2
27;3
28;4
29;1
30;2
31;3
32;1
33;2
34;3
35;4
36;4
37;1
38;2
39;3
40;4
41;1
42;2
43;1
44;3
45;2
46;3
47;4
48;4
49;1
50;2
51;3
52;4
53;1
54;2
55;4
56;1
57;2
58;3
59;4
60;3
61;1
62;4
63;1
64;2
65;3
66;2
67;3
68;4
69;1
70;2
71;4
72;1
73;3
74;2
75;4
76;1
77;2
78;3
79;3
80;4
81;1
82;2
83;3
84;4
85;3
86;1
87;4
88;1
89;2
90;3
91;4
92;2
93;1
94;2
95;3
96;4
97;3
98;1
99;4
100;2
101;3
102;1
103;2
104;4
105;1
106;2
107;3
108;4
