# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;2
5;3
6;4
7;5
8;3
9;4
10;5
11;6
12;1
13;6
14;2
15;1
16;2
17;3
18;3
19;4
20;4
21;5
22;5
23;6
24;1
25;2
26;6
27;3
28;1
29;2
30;3
31;4
32;4
33;5
34;5
35;6
36;1
37;6
38;1
39;2
40;2
41;3
42;3
43;4
44;4
45;5
46;5
47;6
48;1
49;6
50;1
51;2
52;2
53;3
54;3
55;4
56;4
57;5
58;5
59;6
60;1
61;2
62;3
63;6
64;4
65;5
66;1
67;2
68;3
69;4
70;5
71;6
72;6
73;1
74;2
75;1
76;3
77;4
78;5
79;2
80;6
81;3
82;1
83;4
84;5
85;2
86;3
87;6
88;4
89;1
90;5
91;6
92;2
93;1
94;3
95;4
96;2
97;3
98;5
99;6
100;4
101;5
102;6
103;1
104;1
105;2
106;3
107;4
108;5
109;6
110;1
111;2
112;2
113;3
114;4
115;3
116;4
117;5
118;6
119;5
120;6
121;1
122;1
123;2
124;3
125;2
126;4
127;3
128;5
129;4
130;5
131;6
132;6
133;1
134;1
135;2
136;2
137;3
138;4
139;3
140;4
141;5
142;5
143;6
144;6
145;1
146;1
147;2
148;3
149;2
150;4
151;5
152;3
153;6
154;1
155;2
156;3
157;4
158;5
159;4
160;5
161;6
162;1
163;2
164;3
165;6
166;4
167;1
168;5
169;6
170;2
171;1
172;3
173;4
174;5
175;2
176;3
177;4
178;5
179;6
180;1
181;6
182;2
183;3
184;4
185;1
186;2
187;5
188;6
189;3
190;4
191;5
192;6
193;1
194;1
195;2
196;2
197;3
198;3
199;4
200;5
201;6
202;1
203;2
204;3
205;4
206;5
207;6
208;1
209;2
210;4
211;3
212;4
213;5
214;6
215;5
216;6
217;1
218;2
219;1
220;3
221;4
222;5
223;6
224;1
225;2
226;3
227;4
228;2
229;5
230;6
231;1
232;3
233;4
234;2
235;5
236;6
237;3
238;4
239;5
240;1
241;2
242;3
243;6
244;4
245;1
246;5
247;6
248;2
249;1
250;2
251;3
252;3
253;4
254;5
255;6
256;1
257;4
258;5
259;6
260;2
261;3
262;1
263;2
264;4
265;3
266;5
267;4
268;6
269;1
270;5
271;2
272;6
273;3
274;4
275;5
276;6
277;1
278;1
279;2
280;3
281;4
282;5
283;2
284;3
285;4
286;6
287;5
288;6
289;1
290;1
291;2
292;3
293;4
294;5
295;2
296;3
297;4
298;6
299;5
300;6
301;1
302;2
303;3
304;4
305;1
306;2
307;5
308;3
309;6
310;1
311;2
312;4
313;5
314;3
315;6
316;1
317;4
318;5
319;2
320;6
321;3
322;4
323;5
324;6
325;1
326;1
327;2
328;3
329;4
330;5
331;2
332;6
333;3
334;1
335;4
336;2
337;5
338;6
339;1
340;3
341;4
342;2
343;3
344;5
345;6
346;4
347;1
348;2
349;5
350;6
351;3
352;1
353;2
354;3
355;4
356;4
357;5
358;6
359;5
360;6
361;1
362;1
363;2
364;3
365;4
366;5
367;6
368;1
369;2
370;2
371;3
372;4
373;5
374;3
375;4
376;5
377;6
378;6
379;1
380;2
381;1
382;3
383;4
384;5
385;2
386;6
387;3
388;1
389;4
390;5
391;6
392;2
393;3
394;4
395;5
396;1
397;2
398;3
399;4
400;6
401;1
402;5
403;6
404;2
405;3
406;1
407;2
408;4
409;5
410;3
411;6
412;4
413;5
414;1
415;6
416;2
417;3
418;1
419;2
420;3
421;4
422;4
423;5
424;6
425;1
426;2
427;3
428;4
429;5
430;5
431;6
432;6
