# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;2
4;3
5;3
6;4
7;1
8;2
9;3
10;4
11;4
12;1
13;1
14;2
15;3
16;4
17;2
18;3
19;4
20;1
21;1
22;2
23;2
24;3
25;4
26;3
27;1
28;4
29;1
30;2
31;1
32;2
33;3
34;3
35;4
36;4
37;1
38;1
39;2
40;2
41;3
42;4
43;3
44;4
45;1
46;1
47;2
48;2
49;3
50;3
51;4
52;4
53;1
54;2
55;3
56;4
57;4
58;1
59;2
60;1
61;2
62;3
63;4
64;1
65;3
66;4
67;2
68;3
69;4
70;1
71;2
72;3
73;1
74;2
75;4
76;1
77;2
78;3
79;3
80;4
81;1
82;3
83;2
84;4
85;1
86;3
87;4
88;2
89;3
90;1
91;4
92;1
93;2
94;2
95;3
96;3
97;4
98;4
99;1
100;1
101;2
102;3
103;2
104;3
105;4
106;1
107;2
108;4
