# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;4
2;5
3;5
4;5
5;4
6;3
7;2
8;1
9;6
10;6
11;2
12;5
13;4
14;3
15;4
16;1
17;3
18;1
19;5
20;5
21;6
22;1
23;5
24;4
25;1
26;6
27;3
28;3
29;2
30;6
31;5
32;2
33;3
34;4
35;5
36;3
37;4
38;4
39;3
40;3
41;5
42;6
43;1
44;1
45;5
46;6
47;3
48;6
49;4
50;1
51;1
52;4
53;2
54;2
55;6
56;4
57;2
58;2
59;5
60;1
61;3
62;5
63;1
64;2
65;4
66;4
67;3
68;1
69;6
70;6
71;1
72;2
73;2
74;5
75;2
76;6
77;6
78;2
79;1
80;1
81;3
82;4
83;5
84;5
85;3
86;4
87;2
88;2
89;4
90;2
91;4
92;5
93;6
94;6
95;6
96;3
97;6
98;3
99;2
100;1
101;1
102;4
103;1
104;6
105;5
106;2
107;3
108;3
