# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;5
3;1
4;2
5;2
6;3
7;4
8;3
9;4
10;5
11;1
12;2
13;5
14;3
15;1
16;4
17;2
18;3
19;4
20;3
21;5
22;1
23;2
24;3
25;4
26;4
27;5
28;5
29;1
30;2
31;3
32;4
33;1
34;5
35;2
36;1
37;1
38;2
39;3
40;2
41;3
42;4
43;5
44;1
45;2
46;4
47;3
48;5
49;4
50;1
51;2
52;5
53;3
54;4
55;5
56;1
57;2
58;4
59;5
60;1
61;3
62;2
63;3
64;4
65;4
66;5
67;1
68;5
69;1
70;2
71;3
72;2
73;3
74;2
75;4
76;5
77;3
78;1
79;2
80;3
81;4
82;4
83;5
84;1
85;2
86;5
87;1
88;3
89;4
90;5
