# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;2
2;1
3;2
4;3
5;1
6;2
7;3
8;3
9;1
10;2
11;3
12;1
13;1
14;1
15;2
16;3
17;3
18;1
19;1
20;2
21;3
22;1
23;2
24;2
25;3
26;1
27;3
28;2
29;1
30;1
31;3
32;3
33;1
34;1
35;2
36;2
37;3
38;3
39;1
40;1
41;2
42;3
43;2
44;2
45;3
46;1
47;2
48;2
49;3
50;1
51;2
52;3
53;1
54;3
55;3
56;2
57;2
58;2
59;3
60;2
61;2
62;3
63;1
64;2
65;3
66;1
67;1
68;1
69;3
70;2
71;2
72;3
73;2
74;3
75;1
76;1
77;3
78;1
79;3
80;2
81;1
