# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;7
3;2
4;3
5;4
6;1
7;5
8;2
9;6
10;3
11;4
12;5
13;7
14;6
15;7
16;1
17;2
18;1
19;3
20;4
21;5
22;2
23;3
24;6
25;4
26;5
27;6
28;7
29;6
30;1
31;7
32;1
33;2
34;3
35;4
36;2
37;5
38;6
39;3
40;4
41;7
42;5
43;6
44;1
45;7
46;1
47;2
48;2
49;3
50;3
51;4
52;4
53;5
54;5
55;6
56;7
57;1
58;2
59;3
60;5
61;4
62;6
63;7
64;1
65;5
66;2
67;3
68;6
69;7
70;4
71;1
72;5
73;2
74;6
75;7
76;1
77;2
78;3
79;3
80;4
81;4
82;5
83;6
84;4
85;7
86;5
87;1
88;6
89;7
90;2
91;3
92;1
93;4
94;2
95;3
96;4
97;5
98;6
99;5
100;6
101;7
102;7
103;1
104;1
105;2
106;3
107;2
108;3
109;4
110;5
111;3
112;6
113;4
114;5
115;6
116;7
117;1
118;7
119;1
120;2
121;2
122;3
123;4
124;5
125;3
126;6
127;4
128;5
129;7
130;6
131;7
132;1
133;1
134;2
135;2
136;2
137;3
138;4
139;3
140;4
141;5
142;5
143;6
144;7
145;6
146;7
147;1
148;1
149;2
150;2
151;3
152;3
153;4
154;5
155;6
156;4
157;7
158;5
159;1
160;6
161;7
162;1
163;2
164;3
165;1
166;2
167;3
168;4
169;4
170;5
171;5
172;6
173;7
174;6
175;1
176;7
177;1
178;2
179;3
180;4
181;2
182;3
183;5
184;6
185;4
186;5
187;7
188;6
189;7
