# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;3
5;2
6;4
7;5
8;3
9;4
10;5
11;6
12;1
13;6
14;1
15;2
16;3
17;2
18;4
19;3
20;5
21;4
22;5
23;6
24;6
25;1
26;1
27;2
28;3
29;4
30;2
31;3
32;4
33;5
34;6
35;5
36;6
37;1
38;2
39;1
40;2
41;3
42;3
43;4
44;4
45;5
46;5
47;6
48;1
49;2
50;3
51;4
52;5
53;6
54;6
55;1
56;1
57;2
58;2
59;3
60;4
61;5
62;6
63;3
64;1
65;2
66;3
67;4
68;5
69;6
70;4
71;5
72;6
73;1
74;2
75;1
76;2
77;3
78;4
79;5
80;3
81;6
82;4
83;5
84;6
85;1
86;2
87;1
88;2
89;3
90;3
91;4
92;5
93;4
94;5
95;6
96;6
97;1
98;1
99;2
100;3
101;2
102;3
103;4
104;4
105;5
106;6
107;5
108;6
109;1
110;1
111;2
112;2
113;3
114;3
115;4
116;4
117;5
118;5
119;6
120;6
121;1
122;2
123;3
124;1
125;2
126;3
127;4
128;4
129;5
130;6
131;5
132;6
133;1
134;1
135;2
136;2
137;3
138;3
139;4
140;4
141;5
142;5
143;6
144;6
145;1
146;2
147;1
148;2
149;3
150;4
151;3
152;4
153;5
154;6
155;5
156;6
157;1
158;2
159;3
160;4
161;5
162;6
163;1
164;2
165;3
166;4
167;1
168;5
169;2
170;3
171;6
172;4
173;1
174;2
175;5
176;3
177;6
178;4
179;5
180;6
181;1
182;2
183;3
184;1
185;4
186;5
187;6
188;1
189;2
190;3
191;2
192;3
193;4
194;4
195;5
196;6
197;5
198;1
199;2
200;3
201;4
202;6
203;5
204;6
205;1
206;2
207;1
208;3
209;4
210;5
211;2
212;3
213;6
214;4
215;5
216;6
