# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;3
2;4
3;1
4;5
5;2
6;6
7;3
8;4
9;7
10;1
11;5
12;6
13;2
14;3
15;4
16;7
17;1
18;2
19;5
20;6
21;7
22;7
23;1
24;2
25;1
26;3
27;2
28;3
29;4
30;4
31;5
32;5
33;6
34;6
35;7
36;1
37;4
38;2
39;5
40;3
41;4
42;5
43;6
44;7
45;1
46;6
47;7
48;2
49;3
50;1
51;4
52;5
53;2
54;3
55;1
56;6
57;7
58;1
59;2
60;3
61;4
62;2
63;3
64;4
65;5
66;5
67;6
68;6
69;7
70;7
71;1
72;2
73;5
74;6
75;3
76;7
77;4
78;5
79;6
80;1
81;7
82;2
83;3
84;4
85;1
86;5
87;2
88;6
89;3
90;4
91;7
92;1
93;2
94;3
95;2
96;3
97;4
98;5
99;4
100;6
101;5
102;7
103;1
104;6
105;2
106;7
107;3
108;1
109;4
110;5
111;6
112;7
113;6
114;1
115;2
116;7
117;1
118;2
119;3
120;4
121;5
122;3
123;4
124;6
125;7
126;5
