# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;1
4;4
5;2
6;1
7;3
8;1
9;4
10;5
11;5
12;4
13;6
14;3
15;2
16;3
17;4
18;2
19;3
20;5
21;4
22;6
23;1
24;3
25;6
26;4
27;5
28;4
29;2
30;5
31;4
32;1
33;2
34;1
35;6
36;5
37;3
38;5
39;6
40;6
41;1
42;6
43;3
44;6
45;5
46;3
47;4
48;1
49;5
50;3
51;3
52;2
53;3
54;4
55;1
56;5
57;6
58;3
59;5
60;4
61;6
62;2
63;6
64;4
65;5
66;4
67;5
68;1
69;2
70;5
71;1
72;4
73;6
74;3
75;2
76;4
77;3
78;5
79;6
80;6
81;4
82;2
83;1
84;1
85;2
86;2
87;5
88;2
89;3
90;5
91;2
92;3
93;6
94;6
95;4
96;6
97;2
98;5
99;1
100;6
101;2
102;3
103;6
104;5
105;4
106;6
107;5
108;4
109;5
110;4
111;4
112;1
113;1
114;1
115;6
116;2
117;5
118;4
119;1
120;3
121;3
122;1
123;3
124;1
125;1
126;1
127;6
128;6
129;5
130;4
131;6
132;4
133;2
134;2
135;3
136;5
137;5
138;3
139;5
140;2
141;5
142;6
143;3
144;1
145;3
146;2
147;2
148;4
149;6
150;3
151;3
152;2
153;4
154;2
155;1
156;1
157;6
158;3
159;4
160;2
161;1
162;2
