# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;4
5;1
6;2
7;3
8;4
9;5
10;6
11;1
12;2
13;3
14;5
15;6
16;1
17;4
18;2
19;5
20;3
21;4
22;5
23;6
24;1
25;6
26;1
27;2
28;2
29;3
30;4
31;3
32;5
33;6
34;4
35;5
36;1
37;2
38;6
39;3
40;1
41;2
42;3
43;4
44;4
45;5
46;6
47;1
48;5
49;2
50;3
51;6
52;4
53;1
54;5
55;2
56;3
57;4
58;5
59;6
60;6
61;1
62;2
63;3
64;1
65;4
66;2
67;5
68;3
69;4
70;6
71;5
72;6
73;1
74;1
75;2
76;2
77;3
78;3
79;4
80;4
81;5
82;5
83;6
84;6
85;1
86;1
87;2
88;2
89;3
90;3
91;4
92;5
93;6
94;4
95;1
96;5
97;2
98;6
99;1
100;2
101;3
102;3
103;4
104;4
105;5
106;6
107;5
108;6
109;1
110;1
111;2
112;2
113;3
114;4
115;3
116;4
117;5
118;6
119;5
120;1
121;6
122;2
123;3
124;1
125;2
126;3
127;4
128;4
129;5
130;5
131;6
132;1
133;2
134;3
135;6
136;1
137;2
138;3
139;4
140;5
141;4
142;5
143;6
144;6
145;1
146;1
147;2
148;3
149;4
150;2
151;3
152;4
153;5
154;6
155;1
156;2
157;3
158;5
159;4
160;5
161;6
162;1
163;2
164;3
165;4
166;5
167;6
168;6
169;1
170;1
171;2
172;2
173;3
174;4
175;3
176;4
177;5
178;6
179;1
180;2
181;3
182;5
183;6
184;4
185;5
186;6
187;1
188;1
189;2
190;3
191;2
192;4
193;5
194;3
195;4
196;6
197;1
198;2
199;3
200;5
201;6
202;4
203;1
204;5
205;6
206;2
207;1
208;2
209;3
210;3
211;4
212;4
213;5
214;5
215;6
216;6
217;1
218;2
219;3
220;1
221;2
222;3
223;4
224;5
225;4
226;5
227;6
228;6
229;1
230;2
231;3
232;1
233;2
234;3
235;4
236;4
237;5
238;5
239;6
240;1
241;2
242;6
243;1
244;2
245;3
246;4
247;5
248;6
249;3
250;4
251;1
252;5
253;6
254;2
255;1
256;3
257;2
258;4
259;3
260;5
261;4
262;6
263;1
264;2
265;5
266;6
267;1
268;3
269;4
270;2
271;3
272;4
273;5
274;6
275;1
276;2
277;5
278;3
279;6
280;1
281;4
282;2
283;3
284;4
285;5
286;6
287;5
288;6
289;1
290;2
291;1
292;3
293;4
294;2
295;3
296;4
297;5
298;6
299;5
300;6
301;1
302;2
303;1
304;3
305;4
306;5
307;6
308;2
309;3
310;1
311;2
312;4
313;3
314;5
315;6
316;1
317;4
318;2
319;5
320;3
321;4
322;5
323;6
324;1
325;6
326;2
327;3
328;1
329;4
330;2
331;5
332;3
333;4
334;6
335;5
336;1
337;6
338;2
339;3
340;4
341;1
342;2
343;3
344;5
345;6
346;1
347;4
348;5
349;6
350;2
351;1
352;3
353;4
354;5
355;2
356;3
357;4
358;5
359;6
360;6
361;1
362;1
363;2
364;3
365;2
366;3
367;4
368;5
369;6
370;1
371;2
372;3
373;4
374;4
375;5
376;5
377;6
378;1
379;6
380;1
381;2
382;2
383;3
384;4
385;5
386;3
387;4
388;5
389;6
390;1
391;6
392;2
393;3
394;4
395;1
396;5
397;6
398;1
399;2
400;3
401;2
402;4
403;3
404;5
405;6
406;4
407;5
408;6
409;1
410;2
411;3
412;4
413;1
414;5
415;2
416;3
417;4
418;5
419;6
420;1
421;2
422;3
423;4
424;5
425;6
426;6
427;1
428;2
429;3
430;4
431;5
432;6
