# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;2
2;3
3;1
4;4
5;2
6;1
7;3
8;2
9;4
10;1
11;2
12;3
13;3
14;4
15;4
16;1
17;1
18;2
19;2
20;3
21;3
22;4
23;4
24;1
25;2
26;1
27;3
28;4
29;1
30;1
31;2
32;3
33;2
34;3
35;4
36;1
37;4
38;1
39;2
40;3
41;2
42;3
43;4
44;1
45;2
46;3
47;4
48;4
49;1
50;2
51;3
52;1
53;4
54;2
55;3
56;4
57;1
58;2
59;4
60;1
61;3
62;2
63;4
64;1
65;3
66;2
67;4
68;1
69;2
70;3
71;4
72;1
73;3
74;2
75;4
76;1
77;3
78;4
79;2
80;3
81;1
82;2
83;3
84;3
85;4
86;4
87;1
88;2
89;3
90;1
91;4
92;2
93;1
94;2
95;3
96;4
97;1
98;3
99;4
100;1
101;2
102;2
103;3
104;3
105;4
106;4
107;1
108;2
