# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;1
4;3
5;2
6;3
7;4
8;4
9;5
10;5
11;6
12;6
13;1
14;2
15;3
16;4
17;5
18;1
19;6
20;2
21;3
22;1
23;4
24;2
25;5
26;6
27;1
28;2
29;3
30;3
31;4
32;5
33;6
34;4
35;5
36;6
37;1
38;1
39;2
40;3
41;4
42;5
43;6
44;2
45;1
46;3
47;4
48;5
49;6
50;1
51;2
52;3
53;4
54;2
55;3
56;5
57;4
58;5
59;6
60;6
61;1
62;1
63;2
64;2
65;3
66;3
67;4
68;4
69;5
70;5
71;6
72;6
73;1
74;1
75;2
76;3
77;4
78;5
79;6
80;1
81;2
82;3
83;4
84;2
85;3
86;4
87;5
88;6
89;5
90;6
91;1
92;1
93;2
94;3
95;4
96;5
97;6
98;2
99;1
100;2
101;3
102;4
103;5
104;3
105;4
106;5
107;6
108;6
109;1
110;2
111;3
112;1
113;2
114;4
115;3
116;4
117;5
118;6
119;1
120;2
121;5
122;6
123;1
124;3
125;2
126;3
127;4
128;4
129;5
130;6
131;1
132;5
133;6
134;2
135;1
136;3
137;4
138;2
139;5
140;3
141;4
142;6
143;5
144;6
145;1
146;2
147;1
148;2
149;3
150;3
151;4
152;5
153;4
154;6
155;5
156;1
157;2
158;3
159;4
160;6
161;1
162;5
163;6
164;2
165;1
166;2
167;3
168;4
169;5
170;6
171;3
172;1
173;2
174;3
175;4
176;4
177;5
178;5
179;6
180;6
181;1
182;1
183;2
184;3
185;2
186;3
187;4
188;5
189;6
190;1
191;2
192;3
193;4
194;5
195;4
196;6
197;5
198;6
199;1
200;2
201;1
202;3
203;4
204;2
205;3
206;4
207;5
208;6
209;5
210;1
211;6
212;2
213;3
214;4
215;5
216;6
