# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;2
5;3
6;3
7;1
8;2
9;1
10;3
11;2
12;3
13;1
14;2
15;3
16;1
17;2
18;1
19;2
20;3
21;3
22;1
23;2
24;3
25;1
26;1
27;2
28;2
29;3
30;3
31;1
32;2
33;3
34;1
35;2
36;3
37;1
38;2
39;3
40;1
41;2
42;3
43;1
44;2
45;1
46;2
47;3
48;1
49;2
50;3
51;1
52;3
53;2
54;3
55;1
56;1
57;2
58;3
59;2
60;3
61;1
62;1
63;2
64;2
65;3
66;1
67;3
68;2
69;1
70;3
71;2
72;3
73;1
74;2
75;1
76;3
77;2
78;3
79;1
80;1
81;2
82;2
83;3
84;1
85;2
86;3
87;1
88;2
89;3
90;1
91;3
92;2
93;1
94;2
95;3
96;1
97;2
98;3
99;1
100;3
101;1
102;2
103;3
104;2
105;3
106;1
107;2
108;3
