# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;4
5;5
6;1
7;4
8;5
9;1
10;2
11;3
12;4
13;2
14;5
15;3
16;1
17;4
18;2
19;5
20;1
21;2
22;3
23;4
24;5
25;1
26;2
27;3
28;1
29;3
30;4
31;5
32;2
33;3
34;1
35;4
36;2
37;5
38;1
39;3
40;2
41;3
42;4
43;4
44;5
45;5
46;1
47;2
48;3
49;1
50;4
51;2
52;5
53;3
54;4
55;3
56;5
57;4
58;1
59;2
60;5
61;1
62;2
63;3
64;4
65;3
66;5
67;1
68;2
69;3
70;4
71;5
72;4
73;1
74;2
75;5
76;3
77;4
78;5
79;1
80;1
81;2
82;5
83;1
84;2
85;3
86;4
87;5
88;2
89;3
90;1
91;4
92;2
93;3
94;5
95;1
96;4
97;5
98;2
99;1
100;3
101;2
102;3
103;4
104;5
105;1
106;2
107;3
108;4
109;4
110;5
111;1
112;2
113;2
114;3
115;4
116;3
117;4
118;5
119;1
120;2
121;3
122;5
123;4
124;5
125;1
126;1
127;2
128;2
129;3
130;3
131;4
132;4
133;5
134;5
135;1
