# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;5
3;2
4;3
5;4
6;6
7;7
8;5
9;6
10;7
11;1
12;2
13;3
14;1
15;2
16;4
17;5
18;3
19;4
20;5
21;6
22;7
23;6
24;7
25;1
26;2
27;3
28;4
29;5
30;1
31;2
32;6
33;3
34;7
35;1
36;4
37;2
38;6
39;3
40;7
41;4
42;5
43;6
44;7
45;1
46;2
47;1
48;2
49;3
50;3
51;4
52;5
53;4
54;5
55;6
56;7
57;6
58;7
59;1
60;2
61;3
62;1
63;4
64;5
65;2
66;6
67;7
68;3
69;4
70;5
71;1
72;2
73;3
74;4
75;7
76;1
77;2
78;3
79;5
80;6
81;7
82;4
83;1
84;2
85;5
86;6
87;3
88;7
89;1
90;2
91;3
92;4
93;5
94;4
95;5
96;6
97;6
98;7
99;1
100;7
101;2
102;3
103;4
104;1
105;5
106;2
107;3
108;6
109;1
110;2
111;3
112;4
113;5
114;6
115;4
116;7
117;1
118;5
119;2
120;3
121;6
122;7
123;1
124;2
125;3
126;4
127;4
128;5
129;5
130;6
131;6
132;7
133;7
134;1
135;2
136;3
137;4
138;1
139;5
140;2
141;3
142;6
143;4
144;7
145;5
146;6
147;7
148;1
149;2
150;3
151;2
152;3
153;4
154;5
155;4
156;5
157;6
158;6
159;7
160;1
161;2
162;7
163;3
164;1
165;4
166;2
167;3
168;5
169;4
170;6
171;7
172;1
173;2
174;5
175;6
176;3
177;4
178;7
179;5
180;1
181;6
182;7
183;1
184;3
185;2
186;4
187;5
188;6
189;3
190;4
191;5
192;7
193;1
194;6
195;7
196;2
197;3
198;1
199;2
200;4
201;5
202;3
203;4
204;6
205;7
206;5
207;6
208;1
209;2
210;3
211;4
212;7
213;1
214;2
215;5
216;6
217;4
218;7
219;1
220;5
221;6
222;7
223;1
224;2
225;2
226;3
227;4
228;5
229;3
230;4
231;5
232;6
233;7
234;6
235;1
236;2
237;7
238;3
239;4
240;1
241;5
242;2
243;3
244;4
245;6
246;7
247;5
248;6
249;1
250;7
251;2
252;3
