# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;4
3;2
4;2
5;3
6;4
7;3
8;4
9;2
10;1
11;2
12;1
13;4
14;2
15;3
16;4
17;3
18;1
19;4
20;2
21;1
22;1
23;3
24;3
25;4
26;1
27;4
28;1
29;2
30;3
31;2
32;4
33;3
34;4
35;1
36;2
37;2
38;2
39;3
40;3
41;4
42;4
43;4
44;1
45;2
46;3
47;2
48;3
49;4
50;4
51;1
52;1
53;2
54;3
55;2
56;3
57;4
58;1
59;2
60;3
61;1
62;4
63;1
64;1
65;2
66;3
67;4
68;1
69;2
70;2
71;3
72;4
73;3
74;1
75;2
76;4
77;3
78;1
79;4
80;3
81;2
82;2
83;3
84;4
85;4
86;4
87;1
88;2
89;2
90;3
91;2
92;4
93;3
94;1
95;1
96;1
97;2
98;1
99;3
100;3
101;1
102;4
103;1
104;2
105;1
106;3
107;2
108;4
109;3
110;1
111;3
112;4
113;3
114;1
115;2
116;1
117;1
118;3
119;3
120;4
121;3
122;1
123;1
124;3
125;4
126;3
127;4
128;2
129;4
130;2
131;3
132;1
133;1
134;2
135;4
136;4
137;3
138;4
139;2
140;2
141;2
142;1
143;4
144;2
