# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;4
2;5
3;2
4;4
5;1
6;6
7;3
8;5
9;6
10;6
11;2
12;1
13;3
14;5
15;5
16;2
17;2
18;4
19;1
20;3
21;5
22;4
23;6
24;4
25;1
26;4
27;1
28;2
29;1
30;6
31;1
32;5
33;4
34;3
35;3
36;2
37;6
38;3
39;5
40;6
41;3
42;4
43;4
44;2
45;6
46;6
47;5
48;1
49;1
50;2
51;5
52;4
53;2
54;3
55;6
56;2
57;1
58;2
59;1
60;4
61;5
62;4
63;3
64;3
65;1
66;6
67;3
68;2
69;5
70;1
71;5
72;3
73;4
74;6
75;5
76;5
77;2
78;3
79;4
80;1
81;5
82;5
83;6
84;6
85;3
86;2
87;1
88;1
89;2
90;3
91;6
92;4
93;1
94;4
95;4
96;6
97;5
98;6
99;6
100;5
101;2
102;3
103;2
104;3
105;4
106;3
107;1
108;2
