# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;5
3;2
4;3
5;6
6;4
7;7
8;1
9;2
10;5
11;3
12;6
13;7
14;1
15;2
16;4
17;3
18;5
19;6
20;7
21;4
22;5
23;1
24;6
25;2
26;7
27;3
28;1
29;2
30;4
31;3
32;4
33;5
34;6
35;7
36;1
37;2
38;3
39;4
40;6
41;7
42;5
43;1
44;2
45;3
46;4
47;5
48;6
49;6
50;7
51;1
52;7
53;2
54;3
55;1
56;2
57;3
58;4
59;5
60;4
61;5
62;6
63;7
64;6
65;1
66;2
67;7
68;1
69;3
70;4
71;2
72;5
73;3
74;7
75;1
76;2
77;3
78;4
79;5
80;4
81;6
82;5
83;7
84;6
85;1
86;7
87;1
88;2
89;3
90;2
91;3
92;4
93;4
94;5
95;6
96;5
97;6
98;7
99;7
100;1
101;1
102;2
103;2
104;3
105;3
106;4
107;5
108;6
109;1
110;2
111;4
112;3
113;4
114;5
115;5
116;6
117;7
118;1
119;6
120;2
121;3
122;4
123;5
124;7
125;1
126;6
127;7
128;2
129;1
130;3
131;2
132;4
133;3
134;5
135;6
136;4
137;7
138;5
139;1
140;6
141;7
142;2
143;3
144;4
145;2
146;3
147;4
148;5
149;6
150;5
151;6
152;7
153;1
154;7
155;1
156;2
157;3
158;2
159;4
160;3
161;4
162;5
163;5
164;6
165;7
166;6
167;1
168;7
169;1
170;2
171;2
172;3
173;4
174;3
175;5
176;6
177;4
178;7
179;5
180;1
181;3
182;6
183;7
184;1
185;4
186;5
187;6
188;2
189;7
190;3
191;1
192;4
193;2
194;5
195;6
196;3
197;7
198;1
199;4
200;5
201;2
202;3
203;6
204;7
205;1
206;4
207;2
208;5
209;6
210;7
211;1
212;3
213;4
214;2
215;5
216;6
217;7
218;4
219;5
220;1
221;2
222;6
223;3
224;7
225;1
226;4
227;2
228;5
229;6
230;3
231;7
232;4
233;5
234;1
235;2
236;6
237;3
238;4
239;7
240;5
241;1
242;2
243;3
244;6
245;4
246;7
247;5
248;1
249;2
250;6
251;7
252;3
