# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;2
4;3
5;3
6;4
7;4
8;5
9;5
10;1
11;2
12;1
13;2
14;3
15;4
16;5
17;3
18;1
19;4
20;2
21;3
22;5
23;4
24;1
25;5
26;2
27;3
28;4
29;1
30;2
31;5
32;3
33;1
34;2
35;4
36;5
37;3
38;1
39;2
40;4
41;3
42;5
43;4
44;1
45;5
46;1
47;2
48;3
49;2
50;4
51;3
52;5
53;4
54;5
55;1
56;2
57;1
58;3
59;2
60;4
61;5
62;3
63;4
64;1
65;2
66;3
67;4
68;5
69;5
70;1
71;1
72;2
73;4
74;3
75;5
76;4
77;5
78;1
79;1
80;2
81;3
82;4
83;5
84;2
85;3
86;4
87;1
88;5
89;2
90;1
91;2
92;3
93;3
94;4
95;5
96;1
97;4
98;5
99;1
100;2
101;3
102;2
103;3
104;4
105;4
106;5
107;1
108;2
109;3
110;5
111;4
112;1
113;5
114;2
115;3
116;4
117;5
118;1
119;1
120;2
121;3
122;2
123;4
124;5
125;1
126;2
127;3
128;3
129;4
130;4
131;5
132;5
133;1
134;2
135;3
136;1
137;4
138;5
139;2
140;1
141;2
142;3
143;3
144;4
145;1
146;5
147;1
148;2
149;2
150;3
151;3
152;4
153;5
154;1
155;4
156;2
157;5
158;1
159;3
160;4
161;2
162;3
163;5
164;1
165;2
166;4
167;5
168;1
169;2
170;3
171;4
172;5
173;3
174;4
175;1
176;2
177;3
178;4
179;5
180;5
181;1
182;2
183;1
184;2
185;3
186;3
187;4
188;5
189;4
190;5
191;1
192;1
193;2
194;3
195;4
196;2
197;3
198;4
199;5
200;5
201;1
202;2
203;3
204;1
205;4
206;5
207;1
208;2
209;2
210;3
211;3
212;4
213;4
214;5
215;5
216;1
217;2
218;3
219;4
220;5
221;1
222;2
223;3
224;3
225;4
226;4
227;5
228;1
229;2
230;3
231;5
232;1
233;4
234;5
235;2
236;3
237;4
238;1
239;5
240;2
241;3
242;1
243;2
244;4
245;3
246;4
247;5
248;5
249;1
250;1
251;2
252;3
253;2
254;4
255;5
256;3
257;1
258;2
259;4
260;3
261;5
262;4
263;1
264;2
265;5
266;3
267;1
268;4
269;2
270;3
271;4
272;5
273;5
274;1
275;2
276;3
277;1
278;4
279;5
280;2
281;3
282;4
283;1
284;5
285;1
286;2
287;2
288;3
289;4
290;5
291;1
292;5
293;2
294;1
295;3
296;2
297;3
298;4
299;5
300;4
301;1
302;2
303;5
304;3
305;1
306;4
307;5
308;2
309;1
310;2
311;3
312;4
313;5
314;3
315;1
316;2
317;4
318;5
319;1
320;3
321;2
322;4
323;3
324;5
325;1
326;4
327;5
328;2
329;1
330;2
331;3
332;4
333;3
334;4
335;5
336;5
337;1
338;2
339;3
340;1
341;4
342;5
343;1
344;2
345;2
346;3
347;3
348;4
349;4
350;5
351;5
352;1
353;2
354;1
355;3
356;4
357;2
358;3
359;5
360;4
