# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;7
2;1
3;2
4;1
5;2
6;3
7;4
8;5
9;3
10;6
11;4
12;5
13;7
14;6
15;1
16;7
17;2
18;1
19;2
20;3
21;4
22;3
23;5
24;4
25;5
26;6
27;6
28;6
29;7
30;1
31;2
32;7
33;3
34;1
35;4
36;5
37;6
38;7
39;2
40;3
41;1
42;2
43;4
44;3
45;5
46;6
47;7
48;4
49;1
50;2
51;3
52;5
53;4
54;5
55;5
56;6
57;7
58;6
59;7
60;1
61;2
62;1
63;3
64;2
65;3
66;4
67;4
68;5
69;6
70;7
71;5
72;6
73;1
74;2
75;7
76;1
77;2
78;3
79;4
80;3
81;4
82;4
83;5
84;5
85;6
86;6
87;7
88;7
89;1
90;2
91;1
92;3
93;2
94;3
95;4
96;5
97;4
98;6
99;7
100;1
101;5
102;6
103;2
104;7
105;1
106;2
107;3
108;3
109;3
110;4
111;4
112;5
113;5
114;6
115;6
116;7
117;1
118;7
119;2
120;1
121;2
122;3
123;3
124;4
125;5
126;4
127;6
128;7
129;5
130;6
131;1
132;7
133;1
134;2
135;2
136;3
137;2
138;4
139;5
140;3
141;4
142;6
143;5
144;7
145;1
146;6
147;2
148;7
149;1
150;2
151;3
152;4
153;5
154;3
155;4
156;6
157;5
158;7
159;1
160;6
161;7
162;1
163;1
164;2
165;3
166;2
167;4
168;5
169;3
170;6
171;4
172;7
173;5
174;1
175;6
176;2
177;7
178;3
179;1
180;2
181;4
182;3
183;4
184;5
185;5
186;6
187;7
188;6
189;7
