# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;2
2;3
3;1
4;2
5;3
6;4
7;4
8;1
9;1
10;2
11;3
12;2
13;4
14;3
15;4
16;1
17;1
18;2
19;2
20;3
21;4
22;3
23;4
24;1
25;2
26;3
27;1
28;4
29;1
30;2
31;3
32;4
33;1
34;2
35;1
36;2
37;3
38;4
39;3
40;4
41;1
42;2
43;3
44;4
45;1
46;1
47;2
48;3
49;2
50;3
51;4
52;1
53;2
54;4
55;3
56;4
57;4
58;1
59;1
60;2
61;3
62;2
63;3
64;4
65;1
66;2
67;4
68;3
69;4
70;1
71;2
72;3
73;1
74;4
75;1
76;2
77;2
78;3
79;3
80;4
81;1
82;2
83;3
84;3
85;4
86;4
87;1
88;2
89;1
90;3
91;2
92;3
93;4
94;1
95;4
96;1
97;2
98;3
99;4
100;1
101;2
102;2
103;3
104;3
105;4
106;1
107;4
108;2
