# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;4
2;4
3;5
4;1
5;4
6;1
7;5
8;3
9;6
10;1
11;5
12;6
13;2
14;1
15;5
16;2
17;3
18;4
19;2
20;4
21;2
22;5
23;1
24;5
25;3
26;1
27;1
28;2
29;4
30;5
31;6
32;6
33;1
34;5
35;6
36;3
37;1
38;2
39;6
40;3
41;4
42;2
43;6
44;6
45;3
46;1
47;3
48;2
49;4
50;5
51;2
52;5
53;5
54;6
55;1
56;1
57;1
58;6
59;5
60;4
61;2
62;6
63;5
64;2
65;3
66;4
67;4
68;6
69;4
70;6
71;4
72;3
73;4
74;2
75;3
76;6
77;1
78;4
79;3
80;1
81;2
82;3
83;2
84;6
85;4
86;5
87;5
88;2
89;1
90;3
91;1
92;4
93;5
94;5
95;2
96;3
97;4
98;6
99;2
100;5
101;1
102;3
103;3
104;6
105;2
106;6
107;3
108;3
