# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;4
3;1
4;3
5;4
6;3
7;5
8;6
9;1
10;6
11;4
12;2
13;2
14;3
15;2
16;6
17;5
18;6
19;1
20;3
21;6
22;1
23;6
24;5
25;6
26;4
27;2
28;3
29;4
30;5
31;3
32;6
33;5
34;2
35;1
36;3
37;4
38;3
39;1
40;5
41;4
42;3
43;1
44;4
45;3
46;4
47;6
48;2
49;4
50;3
51;4
52;5
53;2
54;6
55;4
56;3
57;1
58;6
59;2
60;5
61;1
62;2
63;4
64;5
65;5
66;2
67;6
68;5
69;5
70;3
71;5
72;2
73;1
74;3
75;4
76;2
77;3
78;1
79;3
80;1
81;5
82;2
83;6
84;4
85;6
86;2
87;5
88;2
89;2
90;5
91;6
92;4
93;1
94;5
95;1
96;6
97;2
98;1
99;3
100;4
101;6
102;1
103;5
104;6
105;1
106;4
107;2
108;3
