# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;1
4;3
5;2
6;4
7;5
8;3
9;6
10;1
11;4
12;5
13;6
14;2
15;3
16;4
17;1
18;2
19;5
20;3
21;6
22;4
23;1
24;5
25;6
26;2
27;3
28;4
29;5
30;6
31;1
32;2
33;3
34;4
35;5
36;6
37;1
38;2
39;1
40;3
41;2
42;3
43;4
44;5
45;6
46;4
47;1
48;5
49;2
50;3
51;6
52;1
53;2
54;3
55;4
56;4
57;5
58;5
59;6
60;1
61;6
62;2
63;3
64;1
65;2
66;4
67;3
68;4
69;5
70;5
71;6
72;6
73;1
74;1
75;2
76;3
77;2
78;3
79;4
80;4
81;5
82;6
83;1
84;5
85;6
86;1
87;2
88;2
89;3
90;4
91;3
92;5
93;4
94;6
95;5
96;1
97;6
98;2
99;1
100;3
101;4
102;5
103;6
104;2
105;1
106;2
107;3
108;3
109;4
110;5
111;6
112;1
113;2
114;3
115;4
116;4
117;5
118;5
119;6
120;1
121;6
122;2
123;1
124;2
125;3
126;4
127;5
128;6
129;1
130;2
131;3
132;4
133;5
134;6
135;1
136;3
137;2
138;4
139;3
140;4
141;5
142;6
143;5
144;6
145;1
146;2
147;3
148;4
149;1
150;2
151;5
152;3
153;4
154;6
155;1
156;2
157;5
158;6
159;3
160;4
161;1
162;2
163;5
164;3
165;6
166;1
167;4
168;5
169;2
170;6
171;1
172;3
173;4
174;2
175;5
176;6
177;3
178;4
179;5
180;1
181;2
182;6
183;3
184;1
185;2
186;3
187;4
188;4
189;5
190;5
191;6
192;6
193;1
194;1
195;2
196;3
197;2
198;4
199;3
200;4
201;5
202;6
203;1
204;2
205;5
206;3
207;6
208;1
209;2
210;3
211;4
212;4
213;5
214;6
215;5
216;6
217;1
218;2
219;3
220;1
221;2
222;4
223;3
224;5
225;4
226;5
227;6
228;1
229;2
230;6
231;3
232;4
233;1
234;2
235;5
236;6
237;1
238;2
239;3
240;4
241;5
242;3
243;6
244;4
245;5
246;6
247;1
248;2
249;3
250;1
251;4
252;5
253;2
254;6
255;1
256;2
257;3
258;3
259;4
260;4
261;5
262;5
263;6
264;1
265;6
266;2
267;1
268;2
269;3
270;4
271;5
272;3
273;6
274;4
275;5
276;6
277;1
278;1
279;2
280;3
281;2
282;4
283;3
284;4
285;5
286;6
287;5
288;6
289;1
290;2
291;1
292;2
293;3
294;3
295;4
296;5
297;6
298;4
299;5
300;1
301;6
302;1
303;2
304;3
305;2
306;4
307;3
308;5
309;4
310;6
311;1
312;5
313;2
314;6
315;1
316;2
317;3
318;3
319;4
320;4
321;5
322;6
323;1
324;2
325;3
326;5
327;6
328;4
329;1
330;5
331;2
332;6
333;3
334;4
335;5
336;6
337;1
338;1
339;2
340;2
341;3
342;4
343;5
344;3
345;6
346;1
347;4
348;5
349;6
350;1
351;2
352;2
353;3
354;3
355;4
356;4
357;5
358;5
359;6
360;6
361;1
362;2
363;1
364;2
365;3
366;3
367;4
368;5
369;6
370;1
371;4
372;5
373;2
374;3
375;4
376;5
377;6
378;1
379;2
380;3
381;4
382;6
383;5
384;6
385;1
386;1
387;2
388;3
389;2
390;3
391;4
392;5
393;4
394;6
395;5
396;1
397;6
398;2
399;1
400;2
401;3
402;4
403;3
404;5
405;6
406;1
407;4
408;2
409;3
410;5
411;6
412;1
413;2
414;4
415;5
416;3
417;4
418;6
419;5
420;6
421;1
422;2
423;1
424;2
425;3
426;3
427;4
428;5
429;4
430;5
431;6
432;6
