# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;4
5;4
6;5
7;5
8;1
9;1
10;2
11;2
12;3
13;4
14;3
15;5
16;4
17;1
18;2
19;5
20;1
21;2
22;3
23;3
24;4
25;5
26;1
27;2
28;3
29;1
30;2
31;4
32;5
33;3
34;4
35;1
36;5
37;1
38;2
39;3
40;2
41;4
42;3
43;5
44;4
45;1
46;2
47;3
48;5
49;1
50;4
51;5
52;2
53;3
54;4
55;3
56;4
57;5
58;5
59;1
60;1
61;2
62;2
63;3
64;4
65;3
66;5
67;1
68;2
69;4
70;5
71;1
72;2
73;3
74;4
75;5
76;3
77;4
78;5
79;1
80;1
81;2
82;2
83;3
84;4
85;5
86;5
87;1
88;1
89;2
90;2
91;3
92;4
93;3
94;5
95;4
96;1
97;5
98;2
99;1
100;3
101;4
102;5
103;1
104;2
105;2
106;3
107;3
108;4
109;4
110;2
111;5
112;1
113;3
114;2
115;4
116;3
117;4
118;5
119;5
120;1
121;1
122;2
123;2
124;3
125;4
126;3
127;5
128;4
129;5
130;1
131;2
132;3
133;4
134;1
135;5
