# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;3
2;2
3;1
4;1
5;4
6;3
7;4
8;6
9;6
10;4
11;3
12;5
13;5
14;5
15;4
16;4
17;1
18;2
19;5
20;3
21;3
22;2
23;5
24;6
25;6
26;4
27;6
28;4
29;1
30;2
31;6
32;6
33;6
34;4
35;2
36;1
37;5
38;2
39;2
40;6
41;3
42;1
43;1
44;6
45;1
46;1
47;3
48;2
49;4
50;1
51;5
52;2
53;3
54;4
55;3
56;3
57;5
58;6
59;3
60;5
61;5
62;4
63;1
64;2
65;2
66;3
67;5
68;1
69;4
70;6
71;2
72;6
73;4
74;4
75;4
76;1
77;5
78;1
79;6
80;5
81;3
82;2
83;4
84;5
85;2
86;3
87;1
88;6
89;3
90;5
91;5
92;6
93;6
94;2
95;4
96;4
97;6
98;3
99;5
100;3
101;2
102;1
103;2
104;1
105;3
106;2
107;5
108;1
