# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;4
5;1
6;1
7;2
8;2
9;3
10;3
11;4
12;1
13;2
14;3
15;4
16;4
17;1
18;2
19;1
20;2
21;3
22;4
23;3
24;1
25;4
26;2
27;3
28;1
29;4
30;2
31;1
32;3
33;2
34;3
35;4
36;1
37;4
38;1
39;2
40;2
41;3
42;3
43;4
44;1
45;4
46;1
47;2
48;2
49;3
50;4
51;3
52;4
53;1
54;2
55;3
56;4
57;1
58;2
59;3
60;1
61;2
62;4
63;3
64;4
65;1
66;1
67;2
68;2
69;3
70;3
71;4
72;4
73;1
74;2
75;1
76;3
77;4
78;2
79;1
80;2
81;3
82;4
83;3
84;4
85;1
86;2
87;3
88;4
89;1
90;1
91;2
92;2
93;3
94;3
95;4
96;1
97;2
98;4
99;1
100;2
101;3
102;3
103;4
104;4
105;1
106;2
107;1
108;3
109;2
110;3
111;4
112;4
113;1
114;1
115;2
116;2
117;3
118;3
119;4
120;1
121;4
122;2
123;3
124;4
125;1
126;1
127;2
128;2
129;3
130;3
131;4
132;4
133;1
134;2
135;1
136;2
137;3
138;3
139;4
140;4
141;1
142;2
143;3
144;4
145;1
146;1
147;2
148;2
149;3
150;3
151;4
152;4
153;1
154;2
155;1
156;2
157;3
158;3
159;4
160;4
161;1
162;2
163;1
164;3
165;4
166;2
167;3
168;4
169;1
170;2
171;3
172;4
173;1
174;2
175;3
176;1
177;4
178;2
179;1
180;3
181;2
182;4
183;3
184;1
185;2
186;3
187;4
188;1
189;4
190;2
191;3
192;4
193;1
194;1
195;2
196;2
197;3
198;3
199;4
200;1
201;2
202;4
203;1
204;2
205;3
206;4
207;3
208;1
209;4
210;1
211;2
212;2
213;3
214;4
215;3
216;4
217;1
218;1
219;2
220;2
221;3
222;4
223;1
224;2
225;3
226;3
227;4
228;4
229;1
230;2
231;1
232;2
233;3
234;3
235;4
236;1
237;4
238;2
239;1
240;2
241;3
242;4
243;1
244;2
245;3
246;4
247;3
248;4
249;1
250;1
251;2
252;2
253;3
254;4
255;3
256;1
257;2
258;3
259;4
260;1
261;4
262;1
263;2
264;3
265;4
266;2
267;3
268;4
269;1
270;1
271;2
272;2
273;3
274;4
275;1
276;3
277;2
278;3
279;4
280;1
281;2
282;4
283;1
284;3
285;4
286;2
287;3
288;4
