# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;2
5;3
6;4
7;5
8;6
9;1
10;3
11;4
12;2
13;5
14;6
15;3
16;1
17;4
18;5
19;6
20;2
21;1
22;2
23;3
24;3
25;4
26;5
27;6
28;4
29;1
30;2
31;3
32;4
33;5
34;5
35;6
36;6
37;1
38;1
39;2
40;3
41;2
42;3
43;4
44;4
45;5
46;5
47;6
48;6
49;1
50;1
51;2
52;3
53;2
54;3
55;4
56;5
57;4
58;5
59;6
60;6
61;1
62;1
63;2
64;3
65;2
66;4
67;3
68;5
69;4
70;5
71;6
72;6
73;1
74;2
75;3
76;4
77;5
78;6
79;1
80;1
81;2
82;3
83;2
84;3
85;4
86;5
87;4
88;6
89;1
90;5
91;2
92;3
93;4
94;6
95;5
96;6
97;1
98;2
99;1
100;2
101;3
102;3
103;4
104;4
105;5
106;5
107;6
108;6
109;1
110;2
111;3
112;1
113;4
114;5
115;2
116;6
117;3
118;4
119;5
120;1
121;6
122;1
123;2
124;2
125;3
126;4
127;5
128;3
129;4
130;5
131;6
132;6
133;1
134;2
135;3
136;1
137;2
138;3
139;4
140;5
141;4
142;5
143;6
144;6
145;1
146;2
147;3
148;1
149;2
150;4
151;3
152;4
153;5
154;6
155;1
156;2
157;5
158;6
159;1
160;2
161;3
162;4
163;3
164;4
165;5
166;6
167;5
168;6
169;1
170;1
171;2
172;2
173;3
174;3
175;4
176;4
177;5
178;6
179;5
180;6
181;1
182;2
183;1
184;3
185;4
186;5
187;6
188;2
189;3
190;4
191;5
192;1
193;2
194;6
195;3
196;1
197;2
198;3
199;4
200;5
201;4
202;5
203;6
204;6
205;1
206;1
207;2
208;2
209;3
210;3
211;4
212;5
213;4
214;5
215;6
216;6
