# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;4
5;3
6;3
7;4
8;1
9;2
10;2
11;3
12;3
13;4
14;1
15;1
16;1
17;3
18;4
19;1
20;1
21;2
22;2
23;4
24;4
25;2
26;3
27;2
28;3
29;3
30;2
31;3
32;4
33;3
34;1
35;4
36;2
37;1
38;1
39;4
40;1
41;2
42;2
43;3
44;3
45;4
46;1
47;4
48;1
49;2
50;2
51;3
52;4
53;1
54;4
55;4
56;1
57;2
58;3
59;3
60;4
61;1
62;2
63;3
64;3
65;4
66;1
67;4
68;3
69;1
70;2
71;4
72;2
73;3
74;2
75;4
76;1
77;2
78;3
79;2
80;3
81;4
82;4
83;1
84;2
85;3
86;4
87;1
88;1
89;2
90;2
91;1
92;3
93;2
94;1
95;4
96;2
97;3
98;4
99;1
100;3
101;2
102;1
103;2
104;4
105;3
106;1
107;4
108;3
109;1
110;4
111;4
112;2
113;1
114;3
115;2
116;3
117;2
118;1
119;2
120;4
121;1
122;1
123;4
124;2
125;1
126;3
127;3
128;1
129;4
130;4
131;3
132;1
133;1
134;3
135;4
136;4
137;2
138;2
139;3
140;4
141;3
142;4
143;2
144;2
