# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;2
2;4
3;4
4;4
5;2
6;2
7;3
8;5
9;6
10;3
11;1
12;1
13;3
14;6
15;3
16;5
17;1
18;4
19;4
20;6
21;2
22;2
23;1
24;1
25;6
26;1
27;6
28;1
29;3
30;5
31;3
32;5
33;5
34;2
35;1
36;4
37;5
38;4
39;3
40;2
41;1
42;6
43;2
44;3
45;3
46;5
47;6
48;5
49;6
50;1
51;1
52;4
53;1
54;6
55;2
56;5
57;4
58;3
59;2
60;2
61;3
62;3
63;4
64;6
65;5
66;6
67;1
68;1
69;2
70;4
71;6
72;4
73;4
74;5
75;3
76;6
77;6
78;1
79;1
80;5
81;5
82;5
83;2
84;6
85;4
86;2
87;2
88;2
89;3
90;3
91;3
92;3
93;5
94;6
95;4
96;5
97;4
98;3
99;6
100;5
101;4
102;5
103;2
104;4
105;6
106;1
107;2
108;1
