# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;5
4;3
5;1
6;2
7;4
8;3
9;4
10;5
11;1
12;5
13;1
14;2
15;2
16;3
17;3
18;4
19;3
20;4
21;5
22;4
23;1
24;2
25;5
26;3
27;1
28;2
29;3
30;4
31;5
32;4
33;1
34;5
35;1
36;2
37;1
38;2
39;3
40;4
41;5
42;1
43;2
44;2
45;3
46;4
47;5
48;3
49;1
50;4
51;2
52;3
53;4
54;5
55;5
56;4
57;5
58;1
59;1
60;2
61;2
62;3
63;4
64;3
65;4
66;5
67;1
68;5
69;1
70;2
71;3
72;2
73;3
74;4
75;2
76;3
77;5
78;4
79;5
80;1
81;2
82;1
83;3
84;2
85;3
86;4
87;5
88;4
89;1
90;5
