# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;5
5;4
6;5
7;6
8;6
9;7
10;1
11;2
12;7
13;1
14;2
15;3
16;4
17;3
18;4
19;5
20;6
21;5
22;7
23;6
24;1
25;2
26;3
27;7
28;1
29;4
30;5
31;6
32;2
33;7
34;3
35;4
36;1
37;6
38;2
39;7
40;1
41;2
42;3
43;4
44;5
45;3
46;4
47;5
48;6
49;7
50;6
51;1
52;2
53;7
54;3
55;1
56;2
57;3
58;4
59;4
60;5
61;6
62;5
63;6
64;7
65;1
66;2
67;3
68;7
69;1
70;4
71;5
72;2
73;3
74;4
75;5
76;6
77;7
78;7
79;1
80;1
81;2
82;3
83;2
84;4
85;3
86;5
87;4
88;6
89;7
90;5
91;1
92;6
93;7
94;2
95;3
96;4
97;1
98;2
99;3
100;4
101;5
102;6
103;5
104;7
105;1
106;6
107;2
108;3
109;1
110;4
111;2
112;5
113;6
114;7
115;3
116;1
117;2
118;4
119;3
120;4
121;5
122;6
123;7
124;1
125;5
126;6
127;7
128;1
129;2
130;2
131;3
132;4
133;3
134;5
135;4
136;6
137;5
138;7
139;1
140;6
141;7
142;2
143;3
144;4
145;5
146;2
147;3
148;4
149;6
150;5
151;6
152;7
153;7
154;1
155;1
156;2
157;3
158;2
159;3
160;4
161;5
162;6
163;4
164;5
165;6
166;7
167;1
168;2
169;3
170;4
171;5
172;7
173;1
174;2
175;3
176;6
177;7
178;4
179;1
180;5
181;6
182;3
183;4
184;7
185;5
186;1
187;6
188;7
189;1
190;2
191;3
192;4
193;5
194;6
195;2
196;7
197;3
198;4
199;1
200;5
201;2
202;3
203;4
204;6
205;7
206;5
207;1
208;2
209;6
210;3
211;4
212;7
213;1
214;2
215;5
216;6
217;4
218;7
219;1
220;5
221;6
222;2
223;7
224;1
225;3
226;2
227;3
228;4
229;4
230;5
231;5
232;6
233;7
234;1
235;6
236;7
237;2
238;3
239;4
240;1
241;5
242;6
243;2
244;7
245;1
246;2
247;3
248;3
249;4
250;5
251;6
252;7
