# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;5
2;1
3;1
4;2
5;2
6;3
7;4
8;3
9;5
10;4
11;1
12;5
13;1
14;2
15;2
16;3
17;3
18;4
19;4
20;3
21;5
22;1
23;4
24;2
25;3
26;4
27;5
28;5
29;1
30;1
31;2
32;3
33;4
34;5
35;1
36;2
37;1
38;2
39;3
40;4
41;2
42;3
43;4
44;5
45;1
46;2
47;5
48;3
49;1
50;2
51;3
52;4
53;4
54;5
55;5
56;1
57;2
58;4
59;3
60;5
61;1
62;4
63;5
64;2
65;3
66;1
67;4
68;5
69;1
70;2
71;3
72;2
73;3
74;2
75;3
76;4
77;4
78;5
79;5
80;1
81;2
82;1
83;3
84;4
85;2
86;5
87;1
88;3
89;4
90;5
