# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;4
5;5
6;4
7;1
8;5
9;1
10;2
11;2
12;3
13;3
14;4
15;4
16;5
17;1
18;2
19;3
20;4
21;5
22;5
23;1
24;1
25;2
26;2
27;3
28;4
29;5
30;1
31;3
32;2
33;3
34;4
35;5
36;1
37;2
38;5
39;1
40;2
41;3
42;3
43;4
44;5
45;1
46;4
47;5
48;1
49;2
50;2
51;3
52;4
53;5
54;1
55;3
56;4
57;5
58;2
59;1
60;2
61;3
62;3
63;4
64;5
65;4
66;1
67;5
68;2
69;1
70;3
71;4
72;2
73;3
74;4
75;1
76;2
77;3
78;5
79;1
80;2
81;4
82;5
83;1
84;2
85;3
86;3
87;4
88;4
89;5
90;5
91;1
92;2
93;1
94;3
95;2
96;3
97;4
98;5
99;1
100;2
101;4
102;3
103;5
104;4
105;1
106;2
107;5
108;3
109;2
110;3
111;4
112;4
113;5
114;5
115;1
116;2
117;1
118;3
119;4
120;2
121;3
122;4
123;5
124;1
125;5
126;1
127;2
128;2
129;3
130;3
131;4
132;4
133;5
134;5
135;1
136;2
137;3
138;1
139;4
140;2
141;3
142;5
143;1
144;4
145;5
146;3
147;1
148;4
149;2
150;3
151;5
152;4
153;1
154;2
155;5
156;1
157;3
158;2
159;3
160;4
161;5
162;1
163;4
164;2
165;3
166;4
167;5
168;1
169;2
170;3
171;5
172;1
173;2
174;4
175;3
176;5
177;4
178;5
179;1
180;2
