# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;4
2;5
3;1
4;3
5;5
6;1
7;5
8;1
9;6
10;3
11;1
12;6
13;1
14;4
15;2
16;2
17;5
18;6
19;2
20;2
21;5
22;2
23;4
24;4
25;4
26;2
27;3
28;6
29;6
30;1
31;4
32;1
33;5
34;3
35;5
36;3
37;2
38;4
39;3
40;1
41;6
42;2
43;6
44;5
45;1
46;4
47;6
48;6
49;1
50;4
51;5
52;6
53;3
54;5
55;1
56;5
57;4
58;3
59;6
60;1
61;3
62;2
63;3
64;3
65;6
66;3
67;4
68;1
69;2
70;5
71;5
72;2
73;6
74;4
75;2
76;2
77;3
78;3
79;3
80;4
81;2
82;5
83;5
84;6
85;4
86;1
87;1
88;1
89;2
90;3
91;1
92;4
93;4
94;5
95;6
96;1
97;2
98;6
99;3
100;5
101;4
102;5
103;3
104;6
105;4
106;2
107;2
108;6
