# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;5
3;2
4;3
5;1
6;2
7;4
8;3
9;5
10;1
11;4
12;5
13;2
14;1
15;3
16;2
17;3
18;4
19;3
20;4
21;5
22;4
23;5
24;1
25;1
26;2
27;2
28;3
29;3
30;4
31;4
32;5
33;5
34;1
35;1
36;2
37;2
38;1
39;2
40;3
41;4
42;5
43;3
44;4
45;1
46;5
47;2
48;3
49;4
50;1
51;2
52;3
53;5
54;4
55;5
56;4
57;5
58;1
59;2
60;1
61;3
62;2
63;4
64;3
65;4
66;5
67;5
68;1
69;2
70;1
71;3
72;2
73;2
74;3
75;3
76;4
77;5
78;4
79;5
80;1
81;2
82;1
83;3
84;4
85;2
86;5
87;3
88;1
89;4
90;5
