# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;3
5;2
6;3
7;1
8;1
9;2
10;2
11;3
12;3
13;1
14;1
15;2
16;2
17;3
18;1
19;2
20;3
21;1
22;3
23;1
24;2
25;2
26;3
27;1
28;3
29;1
30;2
31;2
32;3
33;1
34;3
35;2
36;3
37;1
38;2
39;1
40;2
41;3
42;1
43;3
44;2
45;1
46;2
47;3
48;3
49;1
50;1
51;2
52;3
53;2
54;1
55;2
56;3
57;1
58;2
59;3
60;1
61;2
62;3
63;3
64;1
65;2
66;3
67;1
68;2
69;1
70;2
71;3
72;3
73;1
74;1
75;2
76;3
77;1
78;2
79;3
80;1
81;2
82;3
83;1
84;2
85;2
86;3
87;1
88;2
89;3
90;1
91;3
92;2
93;1
94;2
95;3
96;3
97;1
98;2
99;1
100;2
101;3
102;3
103;1
104;1
105;2
106;3
107;2
108;3
