# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;3
3;3
4;1
5;2
6;3
7;2
8;2
9;3
10;1
11;2
12;2
13;3
14;3
15;3
16;2
17;3
18;1
19;1
20;2
21;1
22;1
23;1
24;2
25;3
26;3
27;3
28;1
29;2
30;1
31;1
32;2
33;3
34;1
35;2
36;2
37;2
38;3
39;3
40;2
41;1
42;3
43;2
44;2
45;2
46;3
47;3
48;1
49;2
50;3
51;1
52;2
53;3
54;1
55;2
56;1
57;3
58;2
59;1
60;3
61;2
62;3
63;1
64;1
65;2
66;3
67;1
68;2
69;3
70;1
71;2
72;2
73;3
74;3
75;1
76;1
77;1
78;1
79;2
80;3
81;1
