# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;4
5;4
6;5
7;1
8;2
9;3
10;5
11;4
12;1
13;5
14;2
15;1
16;3
17;4
18;2
19;5
20;1
21;2
22;3
23;3
24;4
25;5
26;1
27;2
28;1
29;2
30;3
31;3
32;4
33;5
34;1
35;4
36;5
37;1
38;2
39;2
40;3
41;4
42;5
43;3
44;1
45;2
46;4
47;5
48;1
49;2
50;3
51;3
52;4
53;5
54;4
55;5
56;3
57;1
58;4
59;2
60;3
61;5
62;1
63;4
64;2
65;3
66;5
67;1
68;4
69;2
70;5
71;3
72;1
73;2
74;3
75;4
76;4
77;5
78;5
79;1
80;1
81;2
82;2
83;3
84;4
85;5
86;5
87;1
88;1
89;2
90;2
91;3
92;4
93;3
94;5
95;1
96;4
97;5
98;2
99;1
100;3
101;2
102;3
103;4
104;5
105;4
106;1
107;2
108;3
109;2
110;3
111;4
112;5
113;1
114;2
115;4
116;3
117;4
118;5
119;5
120;1
121;2
122;1
123;2
124;3
125;3
126;4
127;5
128;1
129;2
130;3
131;4
132;4
133;5
134;5
135;1
