# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;2
5;3
6;3
7;4
8;4
9;5
10;5
11;6
12;1
13;6
14;1
15;2
16;2
17;3
18;4
19;3
20;4
21;5
22;6
23;1
24;2
25;5
26;6
27;1
28;2
29;3
30;3
31;4
32;4
33;5
34;5
35;6
36;6
37;1
38;2
39;3
40;1
41;2
42;4
43;3
44;5
45;4
46;6
47;1
48;5
49;2
50;6
51;1
52;3
53;4
54;2
55;5
56;3
57;6
58;4
59;1
60;5
61;2
62;6
63;1
64;3
65;2
66;4
67;3
68;4
69;5
70;5
71;6
72;6
73;1
74;1
75;2
76;2
77;3
78;3
79;4
80;4
81;5
82;6
83;1
84;2
85;3
86;4
87;5
88;6
89;1
90;5
91;2
92;6
93;1
94;3
95;4
96;5
97;6
98;2
99;1
100;3
101;2
102;3
103;4
104;5
105;4
106;6
107;5
108;6
109;1
110;2
111;1
112;2
113;3
114;3
115;4
116;4
117;5
118;5
119;6
120;1
121;2
122;6
123;1
124;3
125;2
126;3
127;4
128;4
129;5
130;6
131;5
132;1
133;6
134;2
135;3
136;4
137;1
138;2
139;3
140;5
141;4
142;5
143;6
144;6
145;1
146;1
147;2
148;2
149;3
150;3
151;4
152;4
153;5
154;6
155;5
156;1
157;6
158;1
159;2
160;2
161;3
162;4
163;3
164;5
165;6
166;4
167;5
168;6
169;1
170;1
171;2
172;3
173;4
174;5
175;2
176;6
177;3
178;4
179;5
180;6
181;1
182;1
183;2
184;2
185;3
186;4
187;5
188;3
189;4
190;5
191;6
192;6
193;1
194;2
195;3
196;1
197;4
198;5
199;2
200;6
201;3
202;4
203;1
204;2
205;5
206;6
207;3
208;1
209;2
210;4
211;3
212;4
213;5
214;5
215;6
216;6
