# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;2
2;3
3;1
4;4
5;2
6;5
7;3
8;1
9;4
10;5
11;2
12;1
13;3
14;4
15;2
16;3
17;4
18;5
19;1
20;5
21;2
22;3
23;4
24;1
25;5
26;2
27;3
28;4
29;5
30;1
31;2
32;1
33;3
34;4
35;2
36;5
37;3
38;1
39;2
40;3
41;4
42;4
43;5
44;1
45;2
46;5
47;1
48;3
49;4
50;5
51;2
52;3
53;1
54;2
55;4
56;3
57;4
58;5
59;1
60;2
61;5
62;1
63;2
64;3
65;3
66;4
67;5
68;4
69;5
70;1
71;2
72;1
73;3
74;4
75;4
76;5
77;5
78;1
79;2
80;3
81;1
82;2
83;4
84;3
85;4
86;5
87;1
88;5
89;1
90;2
91;3
92;2
93;4
94;3
95;4
96;5
97;1
98;5
99;1
100;2
101;3
102;2
103;3
104;4
105;5
106;4
107;5
108;1
109;1
110;2
111;3
112;4
113;5
114;2
115;3
116;4
117;1
118;5
119;1
120;2
121;3
122;4
123;5
124;1
125;2
126;3
127;4
128;2
129;3
130;5
131;1
132;4
133;5
134;1
135;2
136;3
137;4
138;5
139;1
140;2
141;2
142;3
143;4
144;3
145;5
146;1
147;1
148;2
149;2
150;3
151;4
152;5
153;1
154;2
155;3
156;4
157;3
158;4
159;5
160;5
161;1
162;2
163;3
164;1
165;4
166;2
167;5
168;3
169;1
170;2
171;3
172;4
173;5
174;1
175;2
176;4
177;3
178;5
179;1
180;2
181;3
182;4
183;4
184;5
185;5
186;1
187;2
188;1
189;3
190;2
191;4
192;5
193;3
194;4
195;1
196;5
197;2
198;3
199;1
200;2
201;4
202;3
203;5
204;4
205;1
206;5
207;1
208;2
209;3
210;2
211;3
212;4
213;4
214;5
215;5
216;1
217;3
218;2
219;4
220;5
221;3
222;4
223;5
224;1
225;1
226;2
227;3
228;4
229;5
230;2
231;3
232;4
233;5
234;1
235;1
236;2
237;2
238;3
239;3
240;4
241;4
242;5
243;1
244;5
245;1
246;2
247;3
248;4
249;2
250;5
251;1
252;3
253;2
254;4
255;3
256;4
257;5
258;1
259;2
260;3
261;4
262;5
263;1
264;2
265;5
266;1
267;3
268;4
269;5
270;1
271;2
272;2
273;3
274;3
275;4
276;4
277;5
278;5
279;1
280;2
281;1
282;3
283;2
284;3
285;4
286;5
287;1
288;2
289;5
290;1
291;2
292;4
293;5
294;1
295;2
296;3
297;4
298;3
299;5
300;4
301;5
302;1
303;2
304;1
305;2
306;3
307;3
308;4
309;4
310;5
311;1
312;5
313;2
314;3
315;1
316;2
317;4
318;5
319;1
320;2
321;3
322;4
323;3
324;5
325;4
326;5
327;1
328;1
329;2
330;3
331;2
332;3
333;4
334;5
335;4
336;5
337;1
338;2
339;3
340;1
341;4
342;2
343;3
344;4
345;5
346;5
347;1
348;1
349;2
350;3
351;2
352;3
353;4
354;4
355;5
356;1
357;2
358;5
359;3
360;4
