# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;2
2;5
3;5
4;3
5;1
6;6
7;1
8;2
9;4
10;4
11;6
12;4
13;1
14;2
15;3
16;4
17;6
18;1
19;4
20;2
21;2
22;5
23;2
24;5
25;1
26;6
27;1
28;3
29;1
30;3
31;3
32;4
33;6
34;5
35;4
36;1
37;1
38;6
39;5
40;6
41;4
42;2
43;2
44;5
45;5
46;6
47;4
48;3
49;6
50;1
51;3
52;3
53;2
54;2
55;5
56;3
57;5
58;4
59;1
60;3
61;4
62;4
63;6
64;1
65;2
66;2
67;5
68;4
69;3
70;5
71;2
72;6
73;3
74;2
75;3
76;5
77;4
78;6
79;2
80;1
81;2
82;6
83;3
84;1
85;5
86;4
87;3
88;1
89;6
90;5
91;6
92;6
93;6
94;3
95;1
96;5
97;1
98;2
99;6
100;4
101;5
102;4
103;4
104;3
105;1
106;2
107;3
108;5
