# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;4
3;5
4;1
5;2
6;3
7;4
8;5
9;2
10;3
11;4
12;1
13;2
14;3
15;5
16;4
17;1
18;2
19;5
20;3
21;1
22;4
23;5
24;1
25;2
26;2
27;3
28;1
29;2
30;3
31;3
32;4
33;5
34;4
35;1
36;5
37;1
38;2
39;2
40;3
41;4
42;5
43;3
44;1
45;2
46;4
47;5
48;3
49;1
50;2
51;3
52;4
53;5
54;4
55;5
56;1
57;3
58;4
59;5
60;1
61;2
62;3
63;2
64;3
65;4
66;5
67;1
68;4
69;5
70;2
71;1
72;3
73;2
74;3
75;4
76;5
77;4
78;1
79;5
80;1
81;2
82;5
83;2
84;3
85;1
86;4
87;5
88;2
89;3
90;4
91;5
92;1
93;1
94;2
95;2
96;3
97;3
98;4
99;5
100;1
101;4
102;2
103;3
104;5
105;1
106;4
107;2
108;3
109;2
110;3
111;4
112;4
113;5
114;1
115;2
116;3
117;5
118;4
119;1
120;2
121;5
122;1
123;2
124;3
125;3
126;4
127;5
128;1
129;2
130;3
131;4
132;5
133;4
134;1
135;5
