# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;2
2;1
3;1
4;2
5;1
6;3
7;2
8;1
9;2
10;3
11;3
12;1
13;1
14;3
15;3
16;1
17;2
18;2
19;3
20;3
21;1
22;1
23;2
24;3
25;2
26;1
27;3
28;2
29;3
30;1
31;1
32;2
33;2
34;3
35;2
36;1
37;2
38;3
39;1
40;1
41;2
42;2
43;3
44;3
45;3
46;1
47;2
48;2
49;3
50;1
51;2
52;3
53;3
54;1
55;2
56;1
57;3
58;2
59;3
60;1
61;3
62;2
63;1
64;2
65;3
66;1
67;1
68;2
69;3
70;2
71;3
72;1
73;2
74;2
75;1
76;3
77;1
78;2
79;3
80;3
81;1
