# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;1
4;2
5;3
6;3
7;4
8;4
9;1
10;2
11;1
12;3
13;2
14;4
15;3
16;4
17;1
18;1
19;2
20;3
21;4
22;2
23;1
24;2
25;3
26;3
27;4
28;4
29;1
30;1
31;2
32;3
33;4
34;1
35;2
36;2
37;3
38;4
39;1
40;2
41;3
42;3
43;4
44;1
45;4
46;2
47;1
48;3
49;4
50;2
51;3
52;1
53;4
54;1
55;2
56;3
57;4
58;2
59;3
60;1
61;2
62;4
63;3
64;4
65;1
66;2
67;1
68;2
69;3
70;4
71;3
72;4
73;1
74;2
75;1
76;3
77;4
78;1
79;2
80;2
81;3
82;4
83;3
84;4
85;1
86;1
87;2
88;3
89;4
90;2
91;1
92;2
93;3
94;3
95;4
96;1
97;2
98;4
99;1
100;2
101;3
102;3
103;4
104;4
105;1
106;1
107;2
108;3
109;2
110;4
111;3
112;1
113;2
114;4
115;1
116;2
117;3
118;4
119;3
120;4
121;1
122;1
123;2
124;3
125;4
126;2
127;1
128;3
129;4
130;2
131;3
132;1
133;2
134;4
135;3
136;4
137;1
138;2
139;1
140;3
141;2
142;3
143;4
144;4
145;1
146;2
147;1
148;3
149;2
150;4
151;3
152;1
153;4
154;2
155;3
156;1
157;4
158;1
159;2
160;2
161;3
162;4
163;3
164;4
165;1
166;1
167;2
168;3
169;4
170;1
171;2
172;3
173;4
174;2
175;1
176;3
177;4
178;2
179;3
180;1
181;4
182;1
183;2
184;2
185;3
186;4
187;3
188;1
189;4
190;2
191;1
192;3
193;4
194;1
195;2
196;3
197;4
198;2
199;3
200;1
201;2
202;4
203;1
204;2
205;3
206;3
207;4
208;4
209;1
210;1
211;2
212;2
213;3
214;3
215;4
216;4
217;1
218;2
219;3
220;4
221;1
222;1
223;2
224;2
225;3
226;4
227;1
228;3
229;4
230;1
231;2
232;2
233;3
234;3
235;4
236;4
237;1
238;2
239;1
240;3
241;4
242;1
243;2
244;2
245;3
246;3
247;4
248;1
249;4
250;2
251;1
252;2
253;3
254;3
255;4
256;4
257;1
258;2
259;1
260;2
261;3
262;4
263;3
264;1
265;4
266;2
267;1
268;2
269;3
270;4
271;3
272;4
273;1
274;1
275;2
276;3
277;2
278;4
279;1
280;3
281;4
282;1
283;2
284;3
285;2
286;3
287;4
288;4
