# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;2
2;1
3;3
4;4
5;2
6;3
7;4
8;5
9;1
10;5
11;2
12;1
13;3
14;4
15;5
16;2
17;1
18;2
19;3
20;3
21;4
22;5
23;1
24;2
25;3
26;4
27;5
28;4
29;5
30;1
31;1
32;2
33;3
34;4
35;5
36;2
37;3
38;1
39;4
40;2
41;3
42;4
43;5
44;1
45;2
46;3
47;5
48;1
49;2
50;3
51;4
52;5
53;4
54;5
55;1
56;1
57;2
58;2
59;3
60;4
61;5
62;3
63;4
64;5
65;1
66;1
67;2
68;3
69;4
70;5
71;1
72;2
73;4
74;3
75;5
76;1
77;4
78;2
79;3
80;5
81;4
82;5
83;1
84;1
85;2
86;2
87;3
88;4
89;5
90;3
91;4
92;1
93;5
94;1
95;2
96;2
97;3
98;3
99;4
100;4
101;5
102;5
103;1
104;2
105;3
106;1
107;4
108;5
109;2
110;1
111;3
112;4
113;5
114;1
115;2
116;2
117;3
118;3
119;4
120;5
121;4
122;5
123;1
124;1
125;2
126;2
127;3
128;3
129;4
130;5
131;4
132;1
133;2
134;3
135;4
136;5
137;5
138;1
139;2
140;3
141;1
142;2
143;3
144;4
145;1
146;2
147;5
148;1
149;2
150;3
151;4
152;5
153;1
154;2
155;3
156;4
157;5
158;1
159;3
160;2
161;4
162;3
163;4
164;5
165;1
166;5
167;1
168;2
169;3
170;4
171;5
172;2
173;3
174;4
175;1
176;2
177;3
178;4
179;5
180;5
181;1
182;1
183;2
184;3
185;4
186;2
187;3
188;5
189;4
190;1
191;5
192;1
193;2
194;3
195;2
196;3
197;4
198;4
199;5
200;5
201;1
202;1
203;2
204;2
205;3
206;3
207;4
208;4
209;5
210;1
211;2
212;3
213;4
214;5
215;1
216;5
217;2
218;3
219;3
220;4
221;5
222;4
223;1
224;2
225;3
226;5
227;1
228;2
229;3
230;4
231;4
232;5
233;1
234;5
235;1
236;2
237;3
238;2
239;4
240;5
241;3
242;4
243;5
244;1
245;2
246;1
247;3
248;2
249;4
250;5
251;3
252;1
253;2
254;3
255;4
256;5
257;1
258;2
259;3
260;4
261;5
262;1
263;4
264;5
265;2
266;1
267;2
268;3
269;4
270;5
271;1
272;3
273;2
274;3
275;4
276;4
277;5
278;1
279;5
280;2
281;3
282;4
283;1
284;5
285;1
286;2
287;3
288;2
289;5
290;1
291;4
292;5
293;2
294;3
295;1
296;2
297;4
298;5
299;3
300;1
301;4
302;2
303;3
304;4
305;5
306;1
307;2
308;3
309;5
310;1
311;4
312;2
313;5
314;1
315;3
316;2
317;3
318;4
319;4
320;5
321;1
322;5
323;1
324;2
325;3
326;4
327;5
328;1
329;2
330;2
331;3
332;4
333;3
334;5
335;4
336;1
337;2
338;5
339;1
340;3
341;4
342;2
343;3
344;4
345;5
346;5
347;1
348;1
349;2
350;3
351;2
352;3
353;4
354;5
355;4
356;1
357;5
358;2
359;3
360;4
