# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;5
3;1
4;2
5;2
6;3
7;3
8;4
9;4
10;5
11;5
12;1
13;1
14;2
15;3
16;2
17;4
18;3
19;3
20;4
21;4
22;5
23;1
24;5
25;1
26;2
27;3
28;4
29;5
30;2
31;3
32;1
33;4
34;5
35;1
36;2
37;2
38;1
39;2
40;3
41;4
42;5
43;3
44;4
45;1
46;5
47;1
48;2
49;3
50;2
51;3
52;4
53;4
54;5
55;4
56;5
57;1
58;2
59;5
60;1
61;3
62;2
63;4
64;3
65;5
66;4
67;1
68;5
69;2
70;3
71;1
72;2
73;2
74;3
75;4
76;3
77;5
78;1
79;4
80;5
81;1
82;2
83;2
84;3
85;4
86;5
87;3
88;4
89;5
90;1
