# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;5
3;1
4;2
5;3
6;4
7;2
8;3
9;5
10;1
11;2
12;4
13;5
14;1
15;2
16;3
17;4
18;3
19;4
20;3
21;5
22;4
23;5
24;1
25;1
26;2
27;2
28;3
29;3
30;4
31;4
32;5
33;1
34;5
35;1
36;2
37;1
38;2
39;3
40;4
41;2
42;5
43;3
44;4
45;1
46;5
47;2
48;1
49;2
50;3
51;3
52;4
53;4
54;5
55;4
56;5
57;5
58;1
59;2
60;1
61;2
62;3
63;3
64;4
65;4
66;5
67;1
68;5
69;2
70;3
71;1
72;2
73;3
74;4
75;5
76;2
77;3
78;4
79;5
80;1
81;1
82;2
83;2
84;3
85;4
86;3
87;4
88;5
89;5
90;1
