# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;1
4;3
5;2
6;4
7;3
8;4
9;5
10;6
11;1
12;5
13;6
14;2
15;1
16;3
17;2
18;4
19;3
20;5
21;6
22;4
23;5
24;1
25;6
26;2
27;1
28;2
29;3
30;3
31;4
32;5
33;4
34;5
35;6
36;6
37;1
38;1
39;2
40;3
41;2
42;3
43;4
44;4
45;5
46;5
47;6
48;6
49;1
50;1
51;2
52;2
53;3
54;4
55;5
56;6
57;1
58;2
59;3
60;3
61;4
62;5
63;6
64;1
65;4
66;2
67;5
68;3
69;4
70;6
71;5
72;6
73;1
74;2
75;1
76;2
77;3
78;4
79;5
80;6
81;3
82;1
83;2
84;3
85;4
86;5
87;4
88;6
89;1
90;5
91;6
92;2
93;1
94;3
95;4
96;2
97;5
98;3
99;6
100;4
101;1
102;2
103;3
104;4
105;5
106;5
107;6
108;6
109;1
110;1
111;2
112;3
113;2
114;3
115;4
116;4
117;5
118;5
119;6
120;1
121;6
122;2
123;1
124;3
125;4
126;5
127;6
128;1
129;2
130;2
131;3
132;4
133;3
134;4
135;5
136;6
137;1
138;2
139;5
140;6
141;3
142;4
143;5
144;6
145;1
146;1
147;2
148;3
149;2
150;4
151;3
152;5
153;6
154;1
155;4
156;5
157;6
158;1
159;2
160;2
161;3
162;3
163;4
164;4
165;5
166;5
167;6
168;6
169;1
170;2
171;1
172;3
173;4
174;2
175;3
176;4
177;5
178;6
179;5
180;6
181;1
182;1
183;2
184;3
185;2
186;3
187;4
188;5
189;6
190;1
191;4
192;5
193;2
194;6
195;1
196;3
197;2
198;3
199;4
200;4
201;5
202;6
203;5
204;6
205;1
206;1
207;2
208;2
209;3
210;3
211;4
212;4
213;5
214;5
215;6
216;6
