# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;5
2;1
3;2
4;1
5;2
6;3
7;4
8;3
9;5
10;1
11;4
12;5
13;1
14;2
15;2
16;3
17;3
18;4
19;3
20;4
21;4
22;5
23;1
24;5
25;2
26;3
27;1
28;2
29;4
30;3
31;4
32;5
33;5
34;1
35;1
36;2
37;2
38;3
39;1
40;2
41;3
42;4
43;5
44;1
45;4
46;5
47;2
48;3
49;1
50;2
51;3
52;4
53;4
54;5
55;4
56;5
57;5
58;1
59;1
60;2
61;3
62;4
63;2
64;5
65;3
66;4
67;5
68;1
69;2
70;1
71;3
72;2
73;2
74;3
75;4
76;5
77;3
78;4
79;1
80;2
81;5
82;3
83;1
84;2
85;4
86;3
87;5
88;4
89;5
90;1
