# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;1
4;2
5;3
6;4
7;5
8;3
9;4
10;6
11;5
12;1
13;6
14;1
15;2
16;2
17;3
18;4
19;5
20;3
21;4
22;6
23;5
24;6
25;1
26;1
27;2
28;3
29;2
30;4
31;3
32;5
33;4
34;5
35;6
36;6
37;1
38;2
39;1
40;2
41;3
42;4
43;5
44;3
45;4
46;5
47;6
48;1
49;2
50;6
51;1
52;3
53;2
54;4
55;3
56;4
57;5
58;6
59;5
60;6
61;1
62;2
63;1
64;2
65;3
66;3
67;4
68;4
69;5
70;5
71;6
72;6
73;1
74;2
75;3
76;4
77;1
78;2
79;5
80;3
81;6
82;1
83;2
84;4
85;5
86;6
87;3
88;1
89;2
90;3
91;4
92;4
93;5
94;5
95;6
96;6
97;1
98;1
99;2
100;2
101;3
102;3
103;4
104;4
105;5
106;6
107;5
108;6
109;1
110;2
111;1
112;2
113;3
114;4
115;5
116;6
117;1
118;2
119;3
120;3
121;4
122;5
123;6
124;1
125;4
126;2
127;5
128;6
129;3
130;4
131;5
132;6
133;1
134;1
135;2
136;2
137;3
138;4
139;3
140;4
141;5
142;5
143;6
144;6
145;1
146;1
147;2
148;2
149;3
150;4
151;5
152;6
153;1
154;2
155;3
156;3
157;4
158;4
159;5
160;5
161;6
162;6
163;1
164;1
165;2
166;3
167;4
168;2
169;3
170;5
171;4
172;5
173;6
174;1
175;6
176;2
177;3
178;4
179;5
180;6
181;1
182;1
183;2
184;2
185;3
186;4
187;3
188;5
189;4
190;6
191;1
192;2
193;5
194;6
195;3
196;1
197;2
198;3
199;4
200;5
201;4
202;6
203;5
204;1
205;6
206;1
207;2
208;3
209;4
210;2
211;5
212;3
213;6
214;4
215;5
216;6
