# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;3
5;4
6;5
7;2
8;6
9;1
10;3
11;4
12;2
13;5
14;3
15;4
16;6
17;1
18;2
19;3
20;4
21;5
22;5
23;6
24;6
25;1
26;2
27;3
28;1
29;4
30;2
31;3
32;4
33;5
34;6
35;1
36;2
37;3
38;5
39;4
40;6
41;1
42;5
43;2
44;3
45;4
46;6
47;5
48;1
49;6
50;1
51;2
52;2
53;3
54;4
55;5
56;3
57;4
58;5
59;6
60;1
61;6
62;1
63;2
64;2
65;3
66;3
67;4
68;4
69;5
70;6
71;5
72;6
73;1
74;1
75;2
76;3
77;2
78;4
79;3
80;5
81;6
82;4
83;5
84;1
85;2
86;3
87;4
88;6
89;5
90;6
91;1
92;2
93;3
94;4
95;5
96;1
97;2
98;3
99;6
100;1
101;4
102;5
103;6
104;2
105;3
106;1
107;4
108;2
109;5
110;6
111;3
112;4
113;1
114;5
115;6
116;1
117;2
118;2
119;3
120;3
121;4
122;5
123;4
124;6
125;5
126;1
127;2
128;6
129;3
130;1
131;2
132;4
133;5
134;3
135;6
136;4
137;5
138;1
139;2
140;3
141;6
142;4
143;5
144;6
145;1
146;2
147;1
148;3
149;4
150;2
151;5
152;3
153;6
154;4
155;5
156;1
157;2
158;3
159;4
160;5
161;6
162;1
163;2
164;3
165;6
166;1
167;2
168;4
169;5
170;6
171;1
172;3
173;2
174;4
175;3
176;5
177;6
178;1
179;2
180;3
181;4
182;5
183;4
184;5
185;6
186;6
187;1
188;2
189;1
190;2
191;3
192;4
193;3
194;4
195;5
196;5
197;6
198;1
199;2
200;6
201;1
202;2
203;3
204;4
205;3
206;5
207;6
208;4
209;1
210;2
211;3
212;5
213;4
214;5
215;6
216;6
217;1
218;2
219;3
220;1
221;2
222;4
223;3
224;4
225;5
226;5
227;6
228;1
229;6
230;2
231;1
232;2
233;3
234;4
235;3
236;4
237;5
238;6
239;5
240;1
241;2
242;3
243;6
244;1
245;2
246;3
247;4
248;5
249;6
250;4
251;1
252;2
253;5
254;3
255;6
256;1
257;2
258;4
259;5
260;6
261;1
262;2
263;3
264;4
265;3
266;4
267;5
268;5
269;6
270;6
271;1
272;1
273;2
274;2
275;3
276;3
277;4
278;5
279;6
280;1
281;4
282;5
283;6
284;2
285;3
286;4
287;5
288;6
289;1
290;2
291;1
292;3
293;2
294;3
295;4
296;4
297;5
298;5
299;6
300;1
301;6
302;2
303;1
304;2
305;3
306;3
307;4
308;5
309;6
310;1
311;4
312;2
313;3
314;4
315;5
316;5
317;6
318;1
319;2
320;3
321;6
322;4
323;1
324;2
325;5
326;3
327;6
328;1
329;4
330;2
331;5
332;3
333;4
334;5
335;6
336;6
337;1
338;1
339;2
340;2
341;3
342;3
343;4
344;5
345;4
346;6
347;1
348;2
349;3
350;5
351;6
352;4
353;5
354;1
355;2
356;3
357;4
358;5
359;6
360;6
361;1
362;2
363;3
364;4
365;1
366;2
367;3
368;4
369;5
370;6
371;5
372;6
373;1
374;2
375;3
376;4
377;1
378;5
379;2
380;6
381;3
382;1
383;4
384;5
385;6
386;1
387;2
388;2
389;3
390;4
391;3
392;4
393;5
394;5
395;6
396;1
397;2
398;3
399;6
400;1
401;4
402;5
403;2
404;3
405;4
406;6
407;1
408;2
409;5
410;3
411;4
412;6
413;1
414;5
415;6
416;2
417;3
418;4
419;5
420;1
421;6
422;2
423;3
424;1
425;2
426;3
427;4
428;5
429;6
430;4
431;5
432;6
