# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;7
3;2
4;1
5;3
6;2
7;3
8;4
9;4
10;5
11;6
12;5
13;7
14;6
15;7
16;1
17;1
18;2
19;3
20;2
21;3
22;4
23;5
24;4
25;5
26;6
27;6
28;6
29;7
30;7
31;1
32;2
33;1
34;2
35;3
36;3
37;4
38;5
39;4
40;5
41;6
42;7
43;1
44;6
45;2
46;7
47;1
48;2
49;3
50;4
51;3
52;5
53;4
54;5
55;6
56;7
57;1
58;2
59;5
60;3
61;4
62;6
63;5
64;7
65;1
66;2
67;3
68;4
69;6
70;5
71;7
72;6
73;7
74;1
75;2
76;1
77;2
78;3
79;3
80;4
81;4
82;5
83;4
84;5
85;6
86;7
87;6
88;1
89;2
90;3
91;7
92;1
93;4
94;5
95;2
96;3
97;6
98;7
99;4
100;5
101;6
102;7
103;1
104;1
105;2
106;2
107;3
108;3
109;3
110;4
111;5
112;4
113;6
114;7
115;1
116;2
117;5
118;3
119;6
120;4
121;7
122;5
123;1
124;6
125;7
126;2
127;3
128;4
129;5
130;1
131;2
132;6
133;7
134;1
135;2
136;2
137;3
138;3
139;4
140;5
141;4
142;5
143;6
144;7
145;6
146;7
147;1
148;1
149;2
150;2
151;3
152;3
153;4
154;5
155;6
156;7
157;4
158;5
159;6
160;7
161;1
162;1
163;1
164;2
165;2
166;3
167;3
168;4
169;5
170;6
171;7
172;4
173;1
174;2
175;5
176;6
177;3
178;7
179;1
180;4
181;5
182;2
183;6
184;3
185;4
186;5
187;6
188;7
189;7
