# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;3
3;2
4;4
5;5
6;6
7;3
8;7
9;4
10;1
11;2
12;5
13;6
14;7
15;1
16;2
17;3
18;4
19;7
20;5
21;6
22;7
23;1
24;1
25;2
26;3
27;4
28;2
29;3
30;4
31;5
32;5
33;6
34;7
35;6
36;1
37;4
38;5
39;6
40;2
41;3
42;7
43;4
44;5
45;1
46;2
47;3
48;6
49;4
50;7
51;1
52;5
53;2
54;3
55;1
56;6
57;7
58;1
59;2
60;2
61;3
62;3
63;4
64;5
65;4
66;5
67;6
68;7
69;6
70;7
71;1
72;2
73;5
74;6
75;3
76;7
77;1
78;4
79;2
80;3
81;4
82;5
83;5
84;6
85;6
86;7
87;1
88;2
89;3
90;4
91;7
92;1
93;2
94;2
95;3
96;4
97;3
98;4
99;5
100;6
101;7
102;1
103;2
104;3
105;5
106;6
107;7
108;1
109;6
110;7
111;1
112;4
113;2
114;5
115;3
116;6
117;7
118;4
119;5
120;1
121;2
122;3
123;4
124;6
125;7
126;5
