# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;3
2;4
3;1
4;2
5;3
6;4
7;5
8;5
9;6
10;6
11;7
12;7
13;1
14;2
15;1
16;3
17;2
18;4
19;5
20;7
21;1
22;2
23;3
24;4
25;6
26;5
27;7
28;6
29;1
30;2
31;7
32;3
33;4
34;1
35;5
36;6
37;2
38;3
39;4
40;5
41;6
42;7
43;4
44;1
45;5
46;6
47;2
48;3
49;4
50;7
51;5
52;1
53;2
54;3
55;6
56;1
57;2
58;3
59;7
60;1
61;2
62;3
63;4
64;4
65;5
66;5
67;6
68;7
69;1
70;2
71;6
72;7
73;5
74;3
75;6
76;7
77;4
78;5
79;6
80;7
81;1
82;2
83;3
84;4
85;5
86;1
87;2
88;3
89;4
90;6
91;2
92;3
93;4
94;5
95;6
96;7
97;1
98;7
99;1
100;2
101;3
102;2
103;3
104;4
105;5
106;6
107;7
108;1
109;6
110;7
111;4
112;5
113;1
114;2
115;3
116;6
117;7
118;1
119;4
120;2
121;5
122;3
123;4
124;5
125;6
126;7
