# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;3
2;4
3;1
4;1
5;2
6;2
7;3
8;1
9;1
10;3
11;4
12;2
13;1
14;4
15;2
16;3
17;4
18;1
19;3
20;1
21;2
22;1
23;1
24;4
25;1
26;3
27;2
28;4
29;3
30;2
31;3
32;3
33;4
34;3
35;2
36;4
37;3
38;1
39;1
40;4
41;2
42;2
43;3
44;1
45;1
46;2
47;3
48;3
49;4
50;1
51;2
52;4
53;3
54;4
55;1
56;2
57;2
58;3
59;4
60;2
61;4
62;1
63;2
64;3
65;4
66;4
67;1
68;2
69;3
70;4
71;2
72;2
73;3
74;4
75;4
76;3
77;1
78;2
79;4
80;2
81;1
82;4
83;3
84;2
85;1
86;2
87;3
88;4
89;1
90;3
91;4
92;1
93;2
94;3
95;4
96;2
97;3
98;1
99;2
100;4
101;1
102;2
103;1
104;4
105;3
106;1
107;2
108;3
109;3
110;4
111;1
112;1
113;2
114;2
115;3
116;4
117;3
118;4
119;1
120;2
121;1
122;2
123;3
124;1
125;4
126;4
127;1
128;4
129;3
130;4
131;2
132;4
133;3
134;2
135;1
136;1
137;2
138;1
139;3
140;3
141;4
142;3
143;2
144;4
