# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;2
5;3
6;4
7;3
8;1
9;2
10;3
11;4
12;4
13;1
14;2
15;1
16;2
17;3
18;3
19;4
20;1
21;2
22;4
23;1
24;3
25;2
26;3
27;4
28;1
29;2
30;4
31;3
32;1
33;2
34;3
35;4
36;1
37;4
38;2
39;1
40;3
41;4
42;2
43;1
44;3
45;4
46;2
47;3
48;4
49;1
50;2
51;3
52;1
53;2
54;4
55;3
56;4
57;1
58;2
59;1
60;3
61;2
62;3
63;4
64;1
65;2
66;3
67;4
68;1
69;2
70;3
71;4
72;4
73;1
74;1
75;2
76;3
77;4
78;2
79;1
80;3
81;4
82;2
83;3
84;4
85;1
86;2
87;3
88;1
89;2
90;4
91;3
92;1
93;4
94;2
95;1
96;2
97;3
98;3
99;4
100;1
101;4
102;1
103;2
104;2
105;3
106;3
107;4
108;4
109;1
110;1
111;2
112;2
113;3
114;4
115;3
116;1
117;4
118;2
119;1
120;3
121;2
122;3
123;4
124;4
125;1
126;1
127;2
128;2
129;3
130;4
131;3
132;4
133;1
134;2
135;1
136;2
137;3
138;3
139;4
140;1
141;2
142;3
143;4
144;4
145;1
146;2
147;1
148;3
149;4
150;2
151;3
152;1
153;4
154;2
155;3
156;1
157;2
158;4
159;3
160;1
161;2
162;4
163;3
164;1
165;4
166;2
167;3
168;1
169;2
170;3
171;4
172;1
173;4
174;2
175;1
176;3
177;2
178;4
179;3
180;4
181;1
182;1
183;2
184;2
185;3
186;3
187;4
188;4
189;1
190;2
191;3
192;4
193;1
194;1
195;2
196;3
197;4
198;2
199;1
200;3
201;2
202;3
203;4
204;4
205;1
206;2
207;3
208;1
209;4
210;2
211;1
212;2
213;3
214;3
215;4
216;4
217;1
218;1
219;2
220;3
221;2
222;3
223;4
224;4
225;1
226;1
227;2
228;3
229;2
230;4
231;1
232;2
233;3
234;4
235;1
236;2
237;3
238;4
239;3
240;4
241;1
242;2
243;1
244;2
245;3
246;4
247;1
248;2
249;3
250;3
251;4
252;1
253;2
254;3
255;4
256;1
257;2
258;4
259;1
260;2
261;3
262;3
263;4
264;4
265;1
266;1
267;2
268;2
269;3
270;4
271;1
272;2
273;3
274;3
275;4
276;4
277;1
278;2
279;3
280;4
281;1
282;2
283;1
284;3
285;2
286;3
287;4
288;4
