# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;4
2;1
3;2
4;3
5;4
6;5
7;1
8;2
9;5
10;1
11;3
12;2
13;4
14;5
15;3
16;4
17;5
18;1
19;1
20;2
21;2
22;3
23;4
24;3
25;5
26;1
27;4
28;2
29;3
30;5
31;4
32;5
33;1
34;1
35;2
36;3
37;2
38;5
39;1
40;2
41;3
42;4
43;3
44;5
45;1
46;2
47;4
48;3
49;4
50;5
51;5
52;1
53;2
54;3
55;1
56;4
57;5
58;1
59;2
60;3
61;2
62;4
63;3
64;5
65;1
66;4
67;2
68;3
69;4
70;5
71;1
72;2
73;3
74;4
75;1
76;5
77;2
78;3
79;4
80;1
81;5
82;2
83;1
84;3
85;2
86;4
87;3
88;5
89;1
90;4
91;5
92;2
93;3
94;1
95;2
96;3
97;4
98;4
99;5
100;1
101;5
102;2
103;1
104;2
105;3
106;4
107;5
108;3
109;2
110;4
111;3
112;5
113;1
114;2
115;3
116;4
117;5
118;4
119;5
120;1
121;2
122;1
123;3
124;4
125;2
126;5
127;3
128;4
129;1
130;2
131;5
132;1
133;2
134;3
135;4
136;3
137;4
138;5
139;5
140;1
141;2
142;1
143;3
144;4
145;5
146;3
147;1
148;2
149;3
150;4
151;5
152;4
153;5
154;1
155;2
156;1
157;2
158;3
159;3
160;4
161;4
162;5
163;5
164;1
165;2
166;1
167;2
168;3
169;4
170;5
171;3
172;1
173;4
174;5
175;2
176;3
177;1
178;4
179;5
180;2
