# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;3
5;1
6;2
7;2
8;3
9;3
10;1
11;2
12;3
13;1
14;1
15;2
16;2
17;3
18;1
19;3
20;2
21;3
22;1
23;1
24;2
25;2
26;3
27;3
28;1
29;2
30;3
31;1
32;1
33;2
34;2
35;3
36;3
37;1
38;2
39;3
40;1
41;2
42;1
43;2
44;3
45;3
46;1
47;2
48;1
49;3
50;2
51;3
52;1
53;2
54;1
55;3
56;1
57;2
58;2
59;3
60;3
61;1
62;1
63;2
64;3
65;2
66;1
67;3
68;1
69;2
70;3
71;2
72;3
73;1
74;1
75;2
76;2
77;3
78;1
79;3
80;1
81;2
82;2
83;3
84;3
85;1
86;1
87;2
88;3
89;1
90;2
91;3
92;1
93;2
94;3
95;2
96;3
97;1
98;2
99;3
100;1
101;1
102;2
103;3
104;1
105;2
106;2
107;3
108;3
