# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;1
4;2
5;3
6;3
7;4
8;4
9;5
10;6
11;5
12;1
13;2
14;3
15;4
16;6
17;5
18;6
19;1
20;2
21;3
22;4
23;5
24;1
25;2
26;3
27;4
28;5
29;6
30;1
31;2
32;3
33;6
34;4
35;5
36;6
37;1
38;2
39;3
40;1
41;2
42;4
43;5
44;3
45;4
46;6
47;5
48;1
49;2
50;3
51;6
52;1
53;4
54;2
55;3
56;4
57;5
58;6
59;5
60;1
61;2
62;6
63;1
64;3
65;4
66;5
67;6
68;2
69;3
70;4
71;5
72;6
73;1
74;1
75;2
76;3
77;4
78;5
79;2
80;6
81;1
82;3
83;2
84;4
85;3
86;4
87;5
88;5
89;6
90;1
91;2
92;6
93;1
94;2
95;3
96;3
97;4
98;5
99;6
100;1
101;2
102;3
103;4
104;5
105;6
106;4
107;5
108;6
109;1
110;1
111;2
112;2
113;3
114;4
115;5
116;6
117;1
118;2
119;3
120;4
121;3
122;4
123;5
124;6
125;5
126;6
127;1
128;2
129;1
130;3
131;2
132;3
133;4
134;5
135;6
136;1
137;2
138;4
139;3
140;4
141;5
142;6
143;5
144;6
145;1
146;1
147;2
148;2
149;3
150;4
151;5
152;6
153;3
154;1
155;2
156;4
157;3
158;4
159;5
160;5
161;6
162;1
163;6
164;1
165;2
166;2
167;3
168;4
169;5
170;6
171;3
172;4
173;1
174;5
175;2
176;6
177;3
178;4
179;5
180;6
181;1
182;2
183;3
184;1
185;4
186;5
187;6
188;1
189;2
190;2
191;3
192;4
193;3
194;5
195;6
196;4
197;1
198;5
199;6
200;1
201;2
202;2
203;3
204;3
205;4
206;5
207;6
208;4
209;1
210;2
211;3
212;4
213;5
214;5
215;6
216;6
