# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;3
2;1
3;2
4;4
5;5
6;3
7;4
8;6
9;5
10;7
11;6
12;1
13;2
14;3
15;4
16;7
17;1
18;2
19;7
20;5
21;1
22;2
23;6
24;7
25;1
26;2
27;3
28;3
29;4
30;5
31;6
32;4
33;7
34;5
35;6
36;1
37;2
38;4
39;3
40;4
41;5
42;6
43;7
44;5
45;1
46;6
47;7
48;2
49;1
50;2
51;3
52;3
53;4
54;5
55;1
56;6
57;7
58;2
59;3
60;4
61;1
62;5
63;2
64;3
65;6
66;4
67;5
68;6
69;7
70;7
71;1
72;2
73;5
74;3
75;6
76;4
77;5
78;7
79;6
80;1
81;7
82;1
83;2
84;3
85;2
86;4
87;3
88;4
89;5
90;6
91;7
92;2
93;3
94;4
95;5
96;1
97;6
98;2
99;3
100;4
101;5
102;7
103;1
104;6
105;7
106;2
107;1
108;3
109;6
110;4
111;7
112;5
113;1
114;2
115;6
116;7
117;3
118;1
119;4
120;2
121;3
122;5
123;4
124;6
125;7
126;5
